Time(ps) Source Detector[0] Detector[1] Detector[2] Detector[3] Detector[4]
9.0899e+04 -0.0000e+00 1.1596e-03 2.6740e-04 -5.4166e-03 2.0231e-03 -6.6327e-03
9.1284e+04 -0.0000e+00 6.0399e-04 -1.7650e-03 -8.4902e-03 7.9231e-04 -3.0267e-03
9.1670e+04 -0.0000e+00 -5.4187e-04 -2.3839e-03 -6.0482e-03 -1.0041e-03 2.1917e-03
9.2055e+04 -0.0000e+00 -1.3962e-03 -1.2809e-03 1.0015e-04 -1.9945e-03 5.1752e-03
9.2440e+04 0.0000e+00 -1.1990e-03 5.6698e-04 5.7265e-03 -1.4406e-03 3.9425e-03
9.2825e+04 0.0000e+00 -1.4262e-05 1.7364e-03 7.2804e-03 1.8650e-04 -1.8539e-04
9.3210e+04 0.0000e+00 1.2428e-03 1.4656e-03 4.2749e-03 1.6029e-03 -3.7444e-03
9.3595e+04 0.0000e+00 1.5409e-03 1.5240e-04 -7.2139e-04 1.7439e-03 -3.9157e-03
9.3981e+04 -0.0000e+00 6.1445e-04 -1.0843e-03 -4.2409e-03 5.7801e-04 -6.9632e-04
9.4366e+04 -0.0000e+00 -7.9066e-04 -1.3375e-03 -4.4107e-03 -9.3690e-04 3.2320e-03
9.4751e+04 -0.0000e+00 -1.5405e-03 -5.5816e-04 -1.9365e-03 -1.6660e-03 4.7201e-03
9.5136e+04 -0.0000e+00 -1.0635e-03 5.4310e-04 8.9675e-04 -1.1712e-03 2.6031e-03
9.5521e+04 0.0000e+00 1.9834e-04 1.1451e-03 2.1377e-03 4.8045e-05 -1.5277e-03
9.5906e+04 0.0000e+00 1.2084e-03 9.2413e-04 1.4333e-03 1.0592e-03 -4.6889e-03
9.6292e+04 0.0000e+00 1.2191e-03 1.6636e-04 -1.3179e-04 1.2467e-03 -4.7686e-03
9.6677e+04 0.0000e+00 3.4200e-04 -5.8312e-04 -1.1685e-03 6.8069e-04 -1.9079e-03
9.7062e+04 0.0000e+00 -6.4722e-04 -9.4347e-04 -1.0143e-03 -1.0720e-04 1.8824e-03
9.7447e+04 -0.0000e+00 -1.0157e-03 -8.4926e-04 4.7198e-05 -6.2933e-04 4.3066e-03
9.7832e+04 -0.0000e+00 -6.3388e-04 -4.2212e-04 1.2584e-03 -7.4870e-04 4.2353e-03
9.8217e+04 -0.0000e+00 5.4965e-05 1.8996e-04 1.9446e-03 -5.9430e-04 2.0885e-03
