Frequency(THz) Wavelength(um) Source Detector[0] Detector[1] Detector[2] Detector[3] Detector[4]
6.9692e+02 4.3017e-01 3.2283e+00 2.3061e-07 4.4176e-06 1.2484e-06 3.8088e-07 9.0382e-07
6.9854e+02 4.2917e-01 8.1888e-01 3.2867e-08 5.9426e-07 9.0169e-08 4.4960e-08 6.7346e-08
7.0015e+02 4.2818e-01 5.8995e+00 3.1385e-07 6.0138e-06 1.5556e-06 5.1602e-07 1.1077e-06
7.0177e+02 4.2719e-01 8.1939e+00 4.9730e-07 9.5642e-06 2.6353e-06 8.2855e-07 1.8869e-06
7.0339e+02 4.2621e-01 3.2741e+00 2.2708e-07 4.3525e-06 1.2296e-06 3.7567e-07 8.8933e-07
7.0500e+02 4.2523e-01 7.2197e-01 2.9959e-08 5.3923e-07 8.1871e-08 4.0429e-08 6.2125e-08
7.0662e+02 4.2426e-01 5.1197e+00 2.6303e-07 5.0370e-06 1.2896e-06 4.3155e-07 9.1765e-07
7.0824e+02 4.2329e-01 7.5467e+00 4.4583e-07 8.5767e-06 2.3586e-06 7.4330e-07 1.6875e-06
7.0986e+02 4.2233e-01 3.2988e+00 2.2221e-07 4.2617e-06 1.2033e-06 3.6820e-07 8.6945e-07
7.1147e+02 4.2137e-01 6.6613e-01 2.9195e-08 5.2560e-07 8.4453e-08 3.9498e-08 6.4569e-08
7.1309e+02 4.2041e-01 4.4447e+00 2.2038e-07 4.2163e-06 1.0665e-06 3.6051e-07 7.5834e-07
7.1471e+02 4.1946e-01 6.9443e+00 3.9924e-07 7.6813e-06 2.1072e-06 6.6587e-07 1.5063e-06
7.1632e+02 4.1852e-01 3.3040e+00 2.1625e-07 4.1490e-06 1.1706e-06 3.5879e-07 8.4497e-07
7.1794e+02 4.1757e-01 6.4247e-01 2.9959e-08 5.4146e-07 9.4672e-08 4.1137e-08 7.2359e-08
7.1956e+02 4.1663e-01 3.8611e+00 1.8461e-07 3.5285e-06 8.7990e-07 3.0093e-07 6.2532e-07
7.2117e+02 4.1570e-01 6.3839e+00 3.5700e-07 6.8699e-06 1.8789e-06 5.9563e-07 1.3421e-06
7.2279e+02 4.1477e-01 3.2913e+00 2.0931e-07 4.0182e-06 1.1324e-06 3.4777e-07 8.1667e-07
7.2441e+02 4.1384e-01 6.4363e-01 3.1762e-08 5.7743e-07 1.0995e-07 4.4534e-08 8.3668e-08
7.2603e+02 4.1292e-01 3.3579e+00 1.5479e-07 2.9541e-06 7.2457e-07 2.5113e-07 5.1472e-07
7.2764e+02 4.1201e-01 5.8629e+00 3.1884e-07 6.1357e-06 1.6720e-06 5.3196e-07 1.1933e-06
7.2926e+02 4.1109e-01 3.2623e+00 2.0165e-07 3.8724e-06 1.0898e-06 3.3540e-07 7.8520e-07
7.3088e+02 4.1018e-01 6.6352e-01 3.4216e-08 6.2609e-07 1.2830e-07 4.9051e-08 9.7033e-08
7.3249e+02 4.0928e-01 2.9252e+00 1.2997e-07 2.4764e-06 5.9587e-07 2.0971e-07 4.2329e-07
7.3411e+02 4.0838e-01 5.3790e+00 2.8436e-07 5.4722e-06 1.4848e-06 4.7436e-07 1.0589e-06
7.3573e+02 4.0748e-01 3.2186e+00 1.9337e-07 3.7149e-06 1.0438e-06 3.2198e-07 7.5131e-07
7.3734e+02 4.0658e-01 6.9708e-01 3.7020e-08 6.8167e-07 1.4813e-07 5.4179e-08 1.1135e-07
7.3896e+02 4.0569e-01 2.5546e+00 1.0944e-07 2.0810e-06 4.8997e-07 1.7541e-07 3.4817e-07
7.4058e+02 4.0481e-01 4.9304e+00 2.5329e-07 4.8738e-06 1.3158e-06 4.2233e-07 9.3773e-07
7.4219e+02 4.0393e-01 3.1619e+00 1.8467e-07 3.5486e-06 9.9502e-07 3.0772e-07 7.1562e-07
7.4381e+02 4.0305e-01 7.4010e-01 3.9958e-08 7.3970e-07 1.6823e-07 5.9521e-08 1.2577e-07
7.4543e+02 4.0217e-01 2.2386e+00 9.2544e-08 1.7557e-06 4.0348e-07 1.4721e-07 2.8691e-07
7.4705e+02 4.0130e-01 4.5151e+00 2.2532e-07 4.3352e-06 1.1636e-06 3.7547e-07 8.2865e-07
7.4866e+02 4.0044e-01 3.0937e+00 1.7563e-07 3.3761e-06 9.4435e-07 2.9290e-07 6.7859e-07
7.5028e+02 3.9957e-01 7.8912e-01 4.2842e-08 7.9682e-07 1.8763e-07 6.4788e-08 1.3965e-07
7.5190e+02 3.9871e-01 1.9706e+00 7.8744e-08 1.4898e-06 3.3352e-07 1.2416e-07 2.3746e-07
7.5351e+02 3.9786e-01 4.1314e+00 2.0022e-07 3.8514e-06 1.0270e-06 3.3332e-07 7.3077e-07
7.5513e+02 3.9701e-01 3.0156e+00 1.6641e-07 3.1997e-06 8.9253e-07 2.7770e-07 6.4070e-07
7.5675e+02 3.9616e-01 8.4126e-01 4.5542e-08 8.5045e-07 2.0569e-07 6.9759e-08 1.5241e-07
7.5836e+02 3.9531e-01 1.7448e+00 6.7552e-08 1.2743e-06 2.7749e-07 1.0550e-07 1.9803e-07
7.5998e+02 3.9447e-01 3.7779e+00 1.7775e-07 3.4181e-06 9.0460e-07 2.9552e-07 6.4338e-07
7.6160e+02 3.9364e-01 2.9290e+00 1.5710e-07 3.0215e-06 8.4008e-07 2.6230e-07 6.0262e-07
7.6322e+02 3.9280e-01 8.9419e-01 4.7964e-08 8.9875e-07 2.2186e-07 7.4260e-08 1.6379e-07
7.6483e+02 3.9197e-01 1.5559e+00 5.8568e-08 1.1012e-06 2.3332e-07 9.0556e-08 1.6690e-07
7.6645e+02 3.9114e-01 3.4529e+00 1.5770e-07 3.0311e-06 7.9551e-07 2.6175e-07 5.6544e-07
7.6807e+02 3.9032e-01 2.8354e+00 1.4781e-07 2.8435e-06 7.8771e-07 2.4688e-07 5.6458e-07
7.6968e+02 3.8950e-01 9.4602e-01 5.0036e-08 9.4050e-07 2.3581e-07 7.8181e-08 1.7356e-07
7.7130e+02 3.8868e-01 1.3993e+00 5.1417e-08 9.6372e-07 1.9894e-07 7.8705e-08 1.4279e-07
7.7292e+02 3.8787e-01 3.1551e+00 1.3986e-07 2.6866e-06 6.9854e-07 2.3165e-07 4.9624e-07
7.7453e+02 3.8706e-01 2.7362e+00 1.3863e-07 2.6672e-06 7.3590e-07 2.3158e-07 5.2697e-07
7.7615e+02 3.8626e-01 9.9523e-01 5.1727e-08 9.7481e-07 2.4740e-07 8.1457e-08 1.8154e-07
7.7777e+02 3.8545e-01 1.2707e+00 4.5793e-08 8.5582e-07 1.7273e-07 6.9450e-08 1.2447e-07
7.7939e+02 3.8465e-01 2.8829e+00 1.2404e-07 2.3808e-06 6.1264e-07 2.0492e-07 4.3510e-07
7.8100e+02 3.8386e-01 2.6327e+00 1.2965e-07 2.4942e-06 6.8499e-07 2.1653e-07 4.9018e-07
7.8262e+02 3.8306e-01 1.0407e+00 5.3030e-08 1.0013e-06 2.5648e-07 8.4034e-08 1.8774e-07
7.8424e+02 3.8227e-01 1.1664e+00 4.1434e-08 7.7236e-07 1.5329e-07 6.2345e-08 1.1091e-07
7.8585e+02 3.8149e-01 2.6351e+00 1.1005e-07 2.1106e-06 5.3694e-07 1.8128e-07 3.8121e-07
7.8747e+02 3.8070e-01 2.5261e+00 1.2090e-07 2.3258e-06 6.3539e-07 2.0186e-07 4.5433e-07
7.8909e+02 3.7992e-01 1.0814e+00 5.3918e-08 1.0200e-06 2.6298e-07 8.5913e-08 1.9205e-07
7.9070e+02 3.7915e-01 1.0831e+00 3.8105e-08 7.0889e-07 1.3933e-07 5.6990e-08 1.0122e-07
7.9232e+02 3.7837e-01 2.4102e+00 9.7715e-08 1.8723e-06 4.7058e-07 1.6044e-07 3.3408e-07
7.9394e+02 3.7760e-01 2.4177e+00 1.1243e-07 2.1629e-06 5.8754e-07 1.8764e-07 4.1983e-07
7.9556e+02 3.7683e-01 1.1169e+00 5.4401e-08 1.0308e-06 2.6703e-07 8.7096e-08 1.9461e-07
7.9717e+02 3.7607e-01 1.0176e+00 3.5616e-08 6.6164e-07 1.2973e-07 5.3064e-08 9.4571e-08
7.9879e+02 3.7531e-01 2.2070e+00 8.6905e-08 1.6633e-06 4.1265e-07 1.4216e-07 2.9295e-07
8.0041e+02 3.7455e-01 2.3084e+00 1.0430e-07 2.0063e-06 5.4166e-07 1.7395e-07 3.8677e-07
8.0202e+02 3.7380e-01 1.1466e+00 5.4498e-08 1.0342e-06 2.6877e-07 8.7606e-08 1.9550e-07
8.0364e+02 3.7304e-01 9.6723e-01 3.3792e-08 6.2727e-07 1.2359e-07 5.0274e-08 9.0352e-08
8.0526e+02 3.7229e-01 2.0240e+00 7.7470e-08 1.4808e-06 3.6232e-07 1.2619e-07 2.5727e-07
8.0687e+02 3.7155e-01 2.1993e+00 9.6564e-08 1.8570e-06 4.9789e-07 1.6088e-07 3.5529e-07
8.0849e+02 3.7080e-01 1.1703e+00 5.4241e-08 1.0305e-06 2.6829e-07 8.7483e-08 1.9480e-07
8.1011e+02 3.7006e-01 9.2954e-01 3.2479e-08 6.0299e-07 1.2009e-07 4.8368e-08 8.7970e-08
8.1173e+02 3.6933e-01 1.8601e+00 6.9250e-08 1.3219e-06 3.1886e-07 1.1231e-07 2.2651e-07
8.1334e+02 3.6859e-01 2.0913e+00 8.9223e-08 1.7152e-06 4.5645e-07 1.4847e-07 3.2554e-07
8.1496e+02 3.6786e-01 1.1880e+00 5.3657e-08 1.0204e-06 2.6578e-07 8.6784e-08 1.9267e-07
8.1658e+02 3.6713e-01 9.0234e-01 3.1567e-08 5.8641e-07 1.1857e-07 4.7135e-08 8.6948e-08
8.1819e+02 3.6641e-01 1.7138e+00 6.2131e-08 1.1843e-06 2.8160e-07 1.0028e-07 2.0015e-07
8.1981e+02 3.6569e-01 1.9851e+00 8.2302e-08 1.5815e-06 4.1751e-07 1.3674e-07 2.9760e-07
8.2143e+02 3.6497e-01 1.1997e+00 5.2772e-08 1.0044e-06 2.6148e-07 8.5551e-08 1.8926e-07
8.2304e+02 3.6425e-01 8.8365e-01 3.0943e-08 5.7551e-07 1.1844e-07 4.6409e-08 8.6875e-08
8.2466e+02 3.6353e-01 1.5840e+00 5.5984e-08 1.0657e-06 2.4979e-07 8.9948e-08 1.7769e-07
8.2628e+02 3.6282e-01 1.8816e+00 7.5807e-08 1.4561e-06 3.8107e-07 1.2573e-07 2.7149e-07
8.2790e+02 3.6211e-01 1.2055e+00 5.1623e-08 9.8327e-07 2.5559e-07 8.3850e-08 1.8473e-07
8.2951e+02 3.6141e-01 8.7175e-01 3.0529e-08 5.6860e-07 1.1924e-07 4.6025e-08 8.7434e-08
8.3113e+02 3.6071e-01 1.4693e+00 5.0715e-08 9.6391e-07 2.2285e-07 8.1083e-08 1.5870e-07
8.3275e+02 3.6000e-01 1.7813e+00 6.9763e-08 1.3391e-06 3.4718e-07 1.1545e-07 2.4726e-07
8.3436e+02 3.5931e-01 1.2058e+00 5.0261e-08 9.5773e-07 2.4828e-07 8.1740e-08 1.7920e-07
8.3598e+02 3.5861e-01 8.6510e-01 3.0254e-08 5.6431e-07 1.2055e-07 4.5873e-08 8.8312e-08
8.3760e+02 3.5792e-01 1.3686e+00 4.6203e-08 8.7696e-07 2.0022e-07 7.3538e-08 1.4276e-07
8.3921e+02 3.5723e-01 1.6848e+00 6.4139e-08 1.2306e-06 3.1590e-07 1.0591e-07 2.2493e-07
8.4083e+02 3.5654e-01 1.2009e+00 4.8690e-08 9.2838e-07 2.3983e-07 7.9284e-08 1.7289e-07
8.4245e+02 3.5586e-01 8.6236e-01 3.0048e-08 5.6148e-07 1.2207e-07 4.5851e-08 8.9292e-08
8.4406e+02 3.5518e-01 1.2807e+00 4.2372e-08 8.0305e-07 1.8133e-07 6.7151e-08 1.2945e-07
8.4568e+02 3.5450e-01 1.5924e+00 5.8968e-08 1.1304e-06 2.8718e-07 9.7108e-08 2.0445e-07
8.4730e+02 3.5382e-01 1.1911e+00 4.6981e-08 8.9601e-07 2.3044e-07 7.6538e-08 1.6595e-07
8.4892e+02 3.5315e-01 8.6236e-01 2.9873e-08 5.5924e-07 1.2352e-07 4.5863e-08 9.0234e-08
8.5053e+02 3.5248e-01 1.2043e+00 3.9114e-08 7.4048e-07 1.6570e-07 6.1762e-08 1.1847e-07
8.5215e+02 3.5181e-01 1.5047e+00 5.4209e-08 1.0384e-06 2.6102e-07 8.9016e-08 1.8581e-07
8.5377e+02 3.5114e-01 1.1769e+00 4.5144e-08 8.6122e-07 2.2034e-07 7.3566e-08 1.5849e-07
8.5538e+02 3.5048e-01 8.6410e-01 2.9692e-08 5.5686e-07 1.2469e-07 4.5862e-08 9.0925e-08
8.5700e+02 3.4982e-01 1.1384e+00 3.6365e-08 6.8772e-07 1.5284e-07 5.7256e-08 1.0941e-07
8.5862e+02 3.4916e-01 1.4218e+00 4.9869e-08 9.5442e-07 2.3732e-07 8.1638e-08 1.6893e-07
8.6023e+02 3.4850e-01 1.1588e+00 4.3226e-08 8.2468e-07 2.0978e-07 7.0422e-08 1.5073e-07
8.6185e+02 3.4785e-01 8.6672e-01 2.9479e-08 5.5374e-07 1.2550e-07 4.5777e-08 9.1346e-08
8.6347e+02 3.4720e-01 1.0819e+00 3.4050e-08 6.4332e-07 1.4234e-07 5.3486e-08 1.0202e-07
8.6509e+02 3.4655e-01 1.3440e+00 4.5930e-08 8.7808e-07 2.1594e-07 7.4941e-08 1.5374e-07
8.6670e+02 3.4590e-01 1.1373e+00 4.1256e-08 7.8704e-07 1.9886e-07 6.7175e-08 1.4276e-07
8.6832e+02 3.4526e-01 8.6950e-01 2.9205e-08 5.4962e-07 1.2575e-07 4.5595e-08 9.1381e-08
8.6994e+02 3.4461e-01 1.0338e+00 3.2083e-08 6.0609e-07 1.3374e-07 5.0349e-08 9.5994e-08
8.7155e+02 3.4397e-01 1.2714e+00 4.2354e-08 8.0908e-07 1.9675e-07 6.8890e-08 1.4016e-07
8.7317e+02 3.4334e-01 1.1129e+00 3.9263e-08 7.4880e-07 1.8782e-07 6.3863e-08 1.3472e-07
8.7479e+02 3.4270e-01 8.7187e-01 2.8885e-08 5.4412e-07 1.2551e-07 4.5282e-08 9.1009e-08
8.7640e+02 3.4207e-01 9.9297e-01 3.0443e-08 5.7478e-07 1.2685e-07 4.7742e-08 9.1097e-08
8.7802e+02 3.4144e-01 1.2040e+00 3.9138e-08 7.4696e-07 1.7970e-07 6.3455e-08 1.2807e-07
8.7964e+02 3.4081e-01 1.0861e+00 3.7253e-08 7.1045e-07 1.7676e-07 6.0531e-08 1.2673e-07
8.8126e+02 3.4019e-01 8.7336e-01 2.8472e-08 5.3714e-07 1.2465e-07 4.4822e-08 9.0227e-08
8.8287e+02 3.3956e-01 9.5861e-01 2.9049e-08 5.4843e-07 1.2127e-07 4.5574e-08 8.7121e-08
8.8449e+02 3.3894e-01 1.1419e+00 3.6262e-08 6.9134e-07 1.6461e-07 5.8602e-08 1.1737e-07
8.8611e+02 3.3833e-01 1.0573e+00 3.5275e-08 6.7246e-07 1.6586e-07 5.7225e-08 1.1886e-07
8.8772e+02 3.3771e-01 8.7359e-01 2.7987e-08 5.2862e-07 1.2319e-07 4.4209e-08 8.9034e-08
8.8934e+02 3.3710e-01 9.2979e-01 2.7860e-08 5.2614e-07 1.1672e-07 4.3755e-08 8.3884e-08
8.9096e+02 3.3648e-01 1.0850e+00 3.3689e-08 6.4178e-07 1.5133e-07 5.4285e-08 1.0797e-07
8.9257e+02 3.3587e-01 1.0271e+00 3.3334e-08 6.3522e-07 1.5523e-07 5.3980e-08 1.1118e-07
8.9419e+02 3.3527e-01 8.7230e-01 2.7429e-08 5.1853e-07 1.2118e-07 4.3450e-08 8.7432e-08
8.9581e+02 3.3466e-01 9.0570e-01 2.6845e-08 5.0707e-07 1.1303e-07 4.2226e-08 8.1226e-08
8.9743e+02 3.3406e-01 1.0331e+00 3.1408e-08 5.9775e-07 1.3973e-07 5.0471e-08 9.9754e-08
8.9904e+02 3.3346e-01 9.9595e-01 3.1451e-08 5.9903e-07 1.4495e-07 5.0831e-08 1.0377e-07
9.0066e+02 3.3286e-01 8.6932e-01 2.6794e-08 5.0698e-07 1.1859e-07 4.2551e-08 8.5412e-08
9.0228e+02 3.3226e-01 8.8558e-01 2.5960e-08 4.9058e-07 1.0994e-07 4.0914e-08 7.8976e-08
9.0389e+02 3.3167e-01 9.8612e-01 2.9392e-08 5.5888e-07 1.2967e-07 4.7103e-08 9.2660e-08
9.0551e+02 3.3108e-01 9.6424e-01 2.9644e-08 5.6422e-07 1.3513e-07 4.7789e-08 9.6767e-08
9.0713e+02 3.3049e-01 8.6453e-01 2.6093e-08 4.9404e-07 1.1551e-07 4.1515e-08 8.3077e-08
9.0874e+02 3.2990e-01 8.6872e-01 2.5173e-08 4.7599e-07 1.0728e-07 3.9775e-08 7.6992e-08
9.1036e+02 3.2931e-01 9.4383e-01 2.7610e-08 5.2462e-07 1.2097e-07 4.4158e-08 8.6485e-08
9.1198e+02 3.2873e-01 9.3238e-01 2.7916e-08 5.3100e-07 1.2584e-07 4.4887e-08 9.0133e-08
9.1360e+02 3.2815e-01 8.5791e-01 2.5330e-08 4.7992e-07 1.1199e-07 4.0357e-08 8.0459e-08
9.1521e+02 3.2757e-01 8.5449e-01 2.4459e-08 4.6286e-07 1.0491e-07 3.8752e-08 7.5217e-08
9.1683e+02 3.2699e-01 9.0599e-01 2.6041e-08 4.9451e-07 1.1351e-07 4.1584e-08 8.1167e-08
9.1845e+02 3.2641e-01 9.0075e-01 2.6281e-08 4.9951e-07 1.1714e-07 4.2142e-08 8.3913e-08
9.2006e+02 3.2584e-01 8.4947e-01 2.4518e-08 4.6475e-07 1.0809e-07 3.9098e-08 7.7591e-08
9.2168e+02 3.2527e-01 8.4232e-01 2.3798e-08 4.5076e-07 1.0266e-07 3.7814e-08 7.3548e-08
9.2330e+02 3.2470e-01 8.7233e-01 2.4664e-08 4.6816e-07 1.0709e-07 3.9345e-08 7.6588e-08
9.2491e+02 3.2413e-01 8.6968e-01 2.4747e-08 4.6993e-07 1.0905e-07 3.9566e-08 7.8120e-08
9.2653e+02 3.2356e-01 8.3928e-01 2.3666e-08 4.4872e-07 1.0392e-07 3.7755e-08 7.4529e-08
9.2815e+02 3.2300e-01 8.3169e-01 2.3169e-08 4.3928e-07 1.0051e-07 3.6924e-08 7.1945e-08
9.2976e+02 3.2244e-01 8.4256e-01 2.3448e-08 4.4506e-07 1.0162e-07 3.7396e-08 7.2681e-08
9.3138e+02 3.2188e-01 8.3944e-01 2.3313e-08 4.4232e-07 1.0158e-07 3.7163e-08 7.2776e-08
9.3300e+02 3.2132e-01 8.2745e-01 2.2789e-08 4.3207e-07 9.9509e-08 3.6345e-08 7.1296e-08
9.3462e+02 3.2077e-01 8.2214e-01 2.2569e-08 4.2820e-07 9.8327e-08 3.6060e-08 7.0321e-08
9.3623e+02 3.2021e-01 8.1637e-01 2.2384e-08 4.2481e-07 9.6926e-08 3.5704e-08 6.9348e-08
9.3785e+02 3.1966e-01 8.1029e-01 2.1983e-08 4.1670e-07 9.4747e-08 3.4941e-08 6.7909e-08
9.3947e+02 3.1911e-01 8.1414e-01 2.1893e-08 4.1497e-07 9.4949e-08 3.4886e-08 6.7968e-08
9.4108e+02 3.1856e-01 8.1329e-01 2.1979e-08 4.1727e-07 9.6090e-08 3.5199e-08 6.8634e-08
9.4270e+02 3.1801e-01 7.9344e-01 2.1441e-08 4.0703e-07 9.2928e-08 3.4230e-08 6.6471e-08
9.4432e+02 3.1747e-01 7.8245e-01 2.0746e-08 3.9308e-07 8.8558e-08 3.2900e-08 6.3493e-08
9.4593e+02 3.1693e-01 7.9951e-01 2.0978e-08 3.9762e-07 9.0300e-08 3.3399e-08 6.4601e-08
9.4755e+02 3.1639e-01 8.0480e-01 2.1391e-08 4.0635e-07 9.3729e-08 3.4324e-08 6.6885e-08
9.4917e+02 3.1585e-01 7.7345e-01 2.0616e-08 3.9137e-07 8.9472e-08 3.2938e-08 6.3992e-08
9.5079e+02 3.1531e-01 7.5606e-01 1.9622e-08 3.7146e-07 8.2982e-08 3.1037e-08 5.9511e-08
9.5240e+02 3.1477e-01 7.8375e-01 2.0066e-08 3.8021e-07 8.5642e-08 3.1906e-08 6.1207e-08
9.5402e+02 3.1424e-01 7.9638e-01 2.0796e-08 3.9529e-07 9.1254e-08 3.3437e-08 6.5020e-08
9.5564e+02 3.1371e-01 7.5606e-01 1.9874e-08 3.7746e-07 8.6477e-08 3.1804e-08 6.1829e-08
9.5725e+02 3.1318e-01 7.3128e-01 1.8588e-08 3.5176e-07 7.7985e-08 2.9344e-08 5.5979e-08
9.5887e+02 3.1265e-01 7.6707e-01 1.9154e-08 3.6292e-07 8.0996e-08 3.0411e-08 5.7881e-08
9.6049e+02 3.1213e-01 7.8780e-01 2.0191e-08 3.8403e-07 8.8617e-08 3.2519e-08 6.3061e-08
9.6210e+02 3.1160e-01 7.4096e-01 1.9215e-08 3.6501e-07 8.3846e-08 3.0801e-08 5.9893e-08
9.6372e+02 3.1108e-01 7.0818e-01 1.7663e-08 3.3392e-07 7.3565e-08 2.7823e-08 5.2824e-08
9.6534e+02 3.1056e-01 7.4967e-01 1.8272e-08 3.4593e-07 7.6447e-08 2.8940e-08 5.4623e-08
9.6696e+02 3.1004e-01 7.7890e-01 1.9581e-08 3.7255e-07 8.5826e-08 3.1568e-08 6.1009e-08
9.6857e+02 3.0952e-01 7.2782e-01 1.8611e-08 3.5375e-07 8.1480e-08 2.9896e-08 5.8147e-08
9.7019e+02 3.0900e-01 6.8682e-01 1.6816e-08 3.1782e-07 6.9673e-08 2.6463e-08 5.0028e-08
9.7181e+02 3.0849e-01 7.3177e-01 1.7402e-08 3.2934e-07 7.2045e-08 2.7510e-08 5.1461e-08
9.7342e+02 3.0798e-01 7.6952e-01 1.8955e-08 3.6081e-07 8.2897e-08 3.0590e-08 5.8866e-08
9.7504e+02 3.0747e-01 7.1636e-01 1.8057e-08 3.4343e-07 7.9300e-08 2.9065e-08 5.6552e-08
9.7666e+02 3.0696e-01 6.6723e-01 1.6059e-08 3.0338e-07 6.6240e-08 2.5241e-08 4.7589e-08
9.7827e+02 3.0645e-01 7.1357e-01 1.6570e-08 3.1334e-07 6.7798e-08 2.6121e-08 4.8442e-08
9.7989e+02 3.0594e-01 7.5958e-01 1.8326e-08 3.4888e-07 7.9837e-08 2.9586e-08 5.6640e-08
9.8151e+02 3.0544e-01 7.0627e-01 1.7541e-08 3.3380e-07 7.7273e-08 2.8300e-08 5.5044e-08
9.8313e+02 3.0494e-01 6.4940e-01 1.5373e-08 2.9040e-07 6.3280e-08 2.4160e-08 4.5450e-08
9.8474e+02 3.0444e-01 6.9528e-01 1.5764e-08 2.9797e-07 6.3789e-08 2.4791e-08 4.5570e-08
9.8636e+02 3.0394e-01 7.4903e-01 1.7685e-08 3.3676e-07 7.6673e-08 2.8555e-08 5.4340e-08
9.8798e+02 3.0344e-01 6.9728e-01 1.7058e-08 3.2474e-07 7.5302e-08 2.7575e-08 5.3586e-08
9.8959e+02 3.0295e-01 6.3328e-01 1.4766e-08 2.7881e-07 6.0688e-08 2.3202e-08 4.3589e-08
9.9121e+02 3.0245e-01 6.7708e-01 1.5002e-08 2.8334e-07 6.0014e-08 2.3526e-08 4.2885e-08
9.9283e+02 3.0196e-01 7.3783e-01 1.7038e-08 3.2451e-07 7.3441e-08 2.7504e-08 5.2007e-08
9.9444e+02 3.0147e-01 6.8916e-01 1.6588e-08 3.1606e-07 7.3377e-08 2.6876e-08 5.2161e-08
9.9606e+02 3.0098e-01 6.1883e-01 1.4218e-08 2.6846e-07 5.8440e-08 2.2354e-08 4.1964e-08
9.9768e+02 3.0049e-01 6.5915e-01 1.4284e-08 2.6949e-07 5.6495e-08 2.2335e-08 4.0373e-08
9.9930e+02 3.0000e-01 7.2602e-01 1.6392e-08 3.1217e-07 7.0164e-08 2.6445e-08 4.9632e-08
1.0009e+03 2.9952e-01 6.8166e-01 1.6133e-08 3.0762e-07 7.1455e-08 2.6193e-08 5.0726e-08
1.0025e+03 2.9904e-01 6.0596e-01 1.3721e-08 2.5921e-07 5.6482e-08 2.1602e-08 4.0546e-08
1.0041e+03 2.9855e-01 6.4166e-01 1.3606e-08 2.5651e-07 5.3235e-08 2.1218e-08 3.8072e-08
1.0058e+03 2.9807e-01 7.1360e-01 1.5752e-08 2.9985e-07 6.6860e-08 2.5378e-08 4.7272e-08
1.0074e+03 2.9760e-01 6.7458e-01 1.5694e-08 2.9934e-07 6.9508e-08 2.5519e-08 4.9285e-08
1.0090e+03 2.9712e-01 5.9456e-01 1.3280e-08 2.5092e-07 5.4775e-08 2.0938e-08 3.9288e-08
1.0106e+03 2.9664e-01 6.2473e-01 1.2972e-08 2.4441e-07 5.0248e-08 2.0182e-08 3.5944e-08
1.0122e+03 2.9617e-01 7.0066e-01 1.5110e-08 2.8761e-07 6.3563e-08 2.4315e-08 4.4915e-08
1.0138e+03 2.9570e-01 6.6774e-01 1.5253e-08 2.9114e-07 6.7517e-08 2.4840e-08 4.7823e-08
1.0155e+03 2.9523e-01 5.8453e-01 1.2877e-08 2.4345e-07 5.3273e-08 2.0340e-08 3.8187e-08
1.0171e+03 2.9476e-01 6.0850e-01 1.2384e-08 2.3318e-07 4.7537e-08 1.9224e-08 3.4023e-08
1.0187e+03 2.9429e-01 6.8725e-01 1.4479e-08 2.7552e-07 6.0303e-08 2.3264e-08 4.2593e-08
1.0203e+03 2.9382e-01 6.6099e-01 1.4816e-08 2.8294e-07 6.5465e-08 2.4161e-08 4.6317e-08
1.0219e+03 2.9336e-01 5.7574e-01 1.2512e-08 2.3668e-07 5.1922e-08 1.9803e-08 3.7187e-08
1.0235e+03 2.9289e-01 5.9306e-01 1.1845e-08 2.2284e-07 4.5090e-08 1.8345e-08 3.2285e-08
1.0252e+03 2.9243e-01 6.7346e-01 1.3866e-08 2.6366e-07 5.7117e-08 2.2230e-08 4.0325e-08
1.0268e+03 2.9197e-01 6.5418e-01 1.4382e-08 2.7471e-07 6.3373e-08 2.3475e-08 4.4779e-08
1.0284e+03 2.9151e-01 5.6805e-01 1.2175e-08 2.3046e-07 5.0716e-08 1.9319e-08 3.6272e-08
1.0300e+03 2.9106e-01 5.7849e-01 1.1342e-08 2.1334e-07 4.2909e-08 1.7547e-08 3.0722e-08
1.0316e+03 2.9060e-01 6.5941e-01 1.3263e-08 2.5209e-07 5.4011e-08 2.1220e-08 3.8118e-08
1.0333e+03 2.9014e-01 6.4723e-01 1.3948e-08 2.6646e-07 6.1199e-08 2.2779e-08 4.3203e-08
1.0349e+03 2.8969e-01 5.6133e-01 1.1869e-08 2.2472e-07 4.9578e-08 1.8872e-08 3.5427e-08
1.0365e+03 2.8924e-01 5.6487e-01 1.0890e-08 2.0468e-07 4.0972e-08 1.6819e-08 2.9345e-08
1.0381e+03 2.8879e-01 6.4518e-01 1.2678e-08 2.4087e-07 5.1034e-08 2.0237e-08 3.6003e-08
1.0397e+03 2.8834e-01 6.4003e-01 1.3504e-08 2.5814e-07 5.8992e-08 2.2071e-08 4.1588e-08
1.0413e+03 2.8789e-01 5.5545e-01 1.1572e-08 2.1933e-07 4.8507e-08 1.8456e-08 3.4608e-08
1.0430e+03 2.8745e-01 5.5222e-01 1.0475e-08 1.9681e-07 3.9251e-08 1.6166e-08 2.8118e-08
1.0446e+03 2.8700e-01 6.3089e-01 1.2125e-08 2.3010e-07 4.8166e-08 1.9290e-08 3.3994e-08
1.0462e+03 2.8656e-01 6.3254e-01 1.3070e-08 2.4980e-07 5.6722e-08 2.1352e-08 3.9965e-08
