Frequency(THz) Wavelength(um) Source Detector[0] Detector[1] Detector[2] Detector[3] Detector[4]
8.7721e-06 3.4176e+07 9.6348e-01 4.4968e-02 1.7911e-06 5.3567e-04 6.3388e-05 3.0938e-05
8.8126e-06 3.4019e+07 1.6618e-01 2.4839e-02 1.0037e-06 4.3542e-04 2.2834e-05 1.6881e-04
8.8530e-06 3.3863e+07 1.8213e-01 1.4443e-02 1.0095e-07 2.3729e-04 8.5798e-06 2.8649e-04
8.8934e-06 3.3710e+07 9.8365e-01 3.4713e-02 2.1121e-07 1.2670e-04 1.1666e-05 2.0071e-04
8.9338e-06 3.3557e+07 9.7507e-01 4.5365e-02 9.2417e-07 1.1123e-04 6.4799e-06 3.6097e-05
8.9743e-06 3.3406e+07 1.7278e-01 2.5103e-02 1.7152e-06 1.5755e-04 4.6021e-06 3.8825e-05
9.0147e-06 3.3256e+07 1.7745e-01 1.4445e-02 3.2417e-06 3.2989e-04 2.9776e-05 1.8782e-04
9.0551e-06 3.3108e+07 9.8400e-01 3.5109e-02 5.6895e-06 5.3743e-04 6.2745e-05 2.3639e-04
9.0955e-06 3.2960e+07 9.8681e-01 4.6218e-02 7.3423e-06 4.9692e-04 6.1777e-05 1.2109e-04
9.1360e-06 3.2815e+07 1.7957e-01 2.5425e-02 6.4175e-06 1.9807e-04 2.8624e-05 5.7675e-05
9.1764e-06 3.2670e+07 1.7282e-01 1.3929e-02 3.4723e-06 4.2457e-05 6.6187e-06 1.7072e-04
9.2168e-06 3.2527e+07 9.8435e-01 3.4884e-02 8.2651e-07 2.6941e-04 1.4364e-05 2.8734e-04
9.2572e-06 3.2385e+07 9.9871e-01 4.6998e-02 1.7034e-07 6.0559e-04 2.4909e-05 2.2593e-04
9.2976e-06 3.2244e+07 1.8655e-01 2.6349e-02 1.3722e-06 7.1854e-04 1.6300e-05 7.1381e-05
9.3381e-06 3.2104e+07 1.6822e-01 1.4168e-02 2.9885e-06 6.3783e-04 3.7302e-06 2.3349e-06
9.3785e-06 3.1966e+07 9.8471e-01 3.4948e-02 3.5034e-06 4.9957e-04 8.7647e-06 2.4671e-05
9.4189e-06 3.1829e+07 1.0108e+00 4.7437e-02 2.6350e-06 2.9203e-04 2.6128e-05 5.3016e-05
9.4593e-06 3.1693e+07 1.9371e-01 2.6641e-02 1.5675e-06 1.1450e-04 3.5746e-05 1.0357e-04
9.4998e-06 3.1558e+07 1.6365e-01 1.3995e-02 1.3718e-06 2.5024e-04 2.9327e-05 2.1225e-04
9.5402e-06 3.1424e+07 9.8508e-01 3.5127e-02 1.5418e-06 6.6550e-04 1.4739e-05 2.8431e-04
9.5806e-06 3.1292e+07 1.0230e+00 4.8424e-02 1.0163e-06 8.5128e-04 5.0094e-06 2.2816e-04
9.6210e-06 3.1160e+07 2.0107e-01 2.7472e-02 1.7698e-07 5.2194e-04 6.2333e-06 1.4462e-04
9.6615e-06 3.1030e+07 1.5913e-01 1.3882e-02 4.1616e-07 9.9290e-05 1.0240e-05 1.8029e-04
9.7019e-06 3.0900e+07 9.8547e-01 3.4800e-02 1.8115e-06 1.1889e-04 5.4787e-06 2.6932e-04
9.7423e-06 3.0772e+07 1.0354e+00 4.8740e-02 2.7092e-06 4.7648e-04 3.9239e-07 2.3306e-04
9.7827e-06 3.0645e+07 2.0862e-01 2.7989e-02 1.9694e-06 6.6135e-04 1.8167e-05 8.4074e-05
9.8232e-06 3.0519e+07 1.5464e-01 1.3969e-02 5.0375e-07 4.8440e-04 5.6669e-05 8.7465e-06
9.8636e-06 3.0394e+07 9.8586e-01 3.4891e-02 6.5141e-08 1.9008e-04 7.8610e-05 6.3583e-05
9.9040e-06 3.0270e+07 1.0480e+00 4.9299e-02 1.1716e-06 2.5812e-05 6.2662e-05 1.0794e-04
9.9444e-06 3.0147e+07 2.1638e-01 2.8457e-02 2.6613e-06 3.3627e-05 3.7832e-05 6.1153e-05
9.9849e-06 3.0025e+07 1.5019e-01 1.3875e-02 3.0812e-06 1.4668e-04 3.7968e-05 2.4049e-05
1.0025e-05 2.9904e+07 9.8626e-01 3.4819e-02 2.2910e-06 2.4779e-04 4.8516e-05 8.4440e-05
1.0066e-05 2.9784e+07 1.0607e+00 4.9710e-02 1.4521e-06 2.4020e-04 3.6166e-05 1.6681e-04
1.0106e-05 2.9664e+07 2.2435e-01 2.8781e-02 1.2793e-06 2.0049e-04 8.9257e-06 1.5805e-04
1.0147e-05 2.9546e+07 1.4578e-01 1.3775e-02 1.0607e-06 3.0206e-04 2.1036e-06 7.1918e-05
1.0187e-05 2.9429e+07 9.8667e-01 3.5044e-02 3.0339e-07 5.1083e-04 1.9181e-05 1.6955e-05
1.0227e-05 2.9313e+07 1.0737e+00 5.0664e-02 2.3652e-07 5.9008e-04 3.2118e-05 6.4149e-05
1.0268e-05 2.9197e+07 2.3254e-01 2.9586e-02 1.6907e-06 4.6673e-04 3.1372e-05 1.7783e-04
1.0308e-05 2.9083e+07 1.4140e-01 1.3807e-02 2.6078e-06 3.0760e-04 3.1399e-05 2.3760e-04
1.0349e-05 2.8969e+07 9.8709e-01 3.5009e-02 1.1834e-06 1.9657e-04 3.3065e-05 1.5585e-04
1.0389e-05 2.8856e+07 1.0868e+00 5.1144e-02 1.2376e-06 9.1764e-05 2.4617e-05 3.0384e-05
1.0430e-05 2.8745e+07 2.4094e-01 2.9995e-02 9.3559e-06 1.2718e-04 1.5674e-05 1.0106e-04
1.0470e-05 2.8634e+07 1.3707e-01 1.3834e-02 2.4434e-05 4.9503e-04 2.6625e-05 4.3919e-04
1.0510e-05 2.8523e+07 9.8752e-01 3.5538e-02 3.4854e-05 9.4798e-04 4.6917e-05 7.6592e-04
1.0551e-05 2.8414e+07 1.1001e+00 5.2543e-02 3.0599e-05 9.5067e-04 4.6861e-05 7.5134e-04
1.0591e-05 2.8306e+07 2.4957e-01 3.1061e-02 1.5509e-05 4.8700e-04 2.8314e-05 4.3422e-04
1.0632e-05 2.8198e+07 1.3278e-01 1.3714e-02 2.8891e-06 1.5501e-04 1.9412e-05 1.4307e-04
1.0672e-05 2.8091e+07 9.8797e-01 3.5175e-02 4.7031e-07 2.4124e-04 2.1890e-05 4.5442e-05
1.0713e-05 2.7985e+07 1.1136e+00 5.2935e-02 4.2941e-06 3.2357e-04 1.2846e-05 2.4734e-05
1.0753e-05 2.7880e+07 2.5842e-01 3.1610e-02 6.6405e-06 1.2392e-04 2.7542e-08 2.2892e-06
1.0793e-05 2.7776e+07 1.2854e-01 1.3665e-02 4.9611e-06 9.0916e-05 2.0720e-05 8.4630e-05
1.0834e-05 2.7672e+07 9.8842e-01 3.5165e-02 1.8669e-06 6.0776e-04 7.3229e-05 2.9363e-04
1.0874e-05 2.7569e+07 1.1273e+00 5.3647e-02 1.6400e-07 1.1881e-03 1.0173e-04 4.2063e-04
1.0915e-05 2.7467e+07 2.6752e-01 3.2336e-02 2.2773e-07 1.1256e-03 7.2993e-05 3.1827e-04
1.0955e-05 2.7366e+07 1.2433e-01 1.3655e-02 7.4736e-07 5.5706e-04 2.6601e-05 1.3413e-04
1.0995e-05 2.7265e+07 9.8888e-01 3.5063e-02 5.8456e-07 2.0263e-04 2.1124e-05 7.4791e-05
1.1036e-05 2.7165e+07 1.1413e+00 5.4180e-02 1.2753e-07 3.1084e-04 6.0723e-05 1.1056e-04
1.1076e-05 2.7066e+07 2.7686e-01 3.2903e-02 6.9527e-07 5.1304e-04 1.0116e-04 1.0944e-04
1.1117e-05 2.6968e+07 1.2017e-01 1.3619e-02 2.2759e-06 5.5174e-04 1.0732e-04 1.0953e-04
1.1157e-05 2.6870e+07 9.8936e-01 3.5083e-02 3.0026e-06 5.1265e-04 8.2234e-05 2.2106e-04
1.1198e-05 2.6773e+07 1.1554e+00 5.4877e-02 1.8266e-06 4.1864e-04 5.1319e-05 3.5670e-04
1.1238e-05 2.6677e+07 2.8644e-01 3.3569e-02 2.7202e-07 2.0031e-04 3.3954e-05 3.1775e-04
1.1278e-05 2.6581e+07 1.1605e-01 1.3611e-02 1.6025e-07 5.4246e-05 2.7121e-05 1.2181e-04
1.1319e-05 2.6486e+07 9.8985e-01 3.5131e-02 1.0763e-06 2.5806e-04 1.5981e-05 3.2813e-06
1.1359e-05 2.6392e+07 1.1698e+00 5.5640e-02 1.6449e-06 5.9642e-04 3.5716e-06 6.1892e-05
1.1400e-05 2.6298e+07 2.9628e-01 3.4302e-02 1.7528e-06 5.4516e-04 1.4641e-05 1.3210e-04
1.1440e-05 2.6205e+07 1.1198e-01 1.3619e-02 1.8148e-06 1.4785e-04 5.4598e-05 7.8990e-05
1.1481e-05 2.6113e+07 9.9035e-01 3.5130e-02 1.4475e-06 1.3232e-04 8.5331e-05 2.7032e-05
1.1521e-05 2.6021e+07 1.1843e+00 5.6313e-02 6.0106e-07 8.6586e-04 7.0197e-05 1.5049e-04
1.1561e-05 2.5930e+07 3.0639e-01 3.4934e-02 3.3194e-07 1.6703e-03 2.6692e-05 3.6684e-04
1.1602e-05 2.5840e+07 1.0796e-01 1.3553e-02 8.7101e-07 1.6224e-03 1.2861e-06 4.2535e-04
1.1642e-05 2.5750e+07 9.9086e-01 3.5122e-02 9.2141e-07 7.7131e-04 5.7856e-06 2.6432e-04
1.1683e-05 2.5661e+07 1.1992e+00 5.7051e-02 3.2998e-07 7.6937e-05 1.5407e-05 1.0049e-04
1.1723e-05 2.5573e+07 3.1677e-01 3.5690e-02 8.2280e-07 1.9379e-04 1.8385e-05 1.1961e-04
1.1764e-05 2.5485e+07 1.0399e-01 1.3666e-02 2.4522e-06 7.6686e-04 2.6060e-05 2.2907e-04
1.1804e-05 2.5398e+07 9.9139e-01 3.5299e-02 2.6812e-06 1.0528e-03 3.8227e-05 2.2865e-04
1.1844e-05 2.5311e+07 1.2142e+00 5.7848e-02 1.1324e-06 8.5597e-04 3.8407e-05 1.2131e-04
1.1885e-05 2.5225e+07 3.2742e-01 3.6310e-02 1.1523e-06 5.5134e-04 2.5302e-05 8.4447e-05
1.1925e-05 2.5139e+07 1.0006e-01 1.3659e-02 3.6828e-06 4.1841e-04 1.7057e-05 1.6692e-04
1.1966e-05 2.5054e+07 9.9192e-01 3.5730e-02 4.3953e-06 3.7048e-04 2.3651e-05 2.1798e-04
1.2006e-05 2.4970e+07 1.2295e+00 5.9304e-02 1.3640e-06 3.0294e-04 3.9224e-05 1.6687e-04
1.2047e-05 2.4886e+07 3.3837e-01 3.7501e-02 5.8809e-07 2.9028e-04 5.5456e-05 1.7096e-04
1.2087e-05 2.4803e+07 9.6190e-02 1.3617e-02 7.4218e-06 3.3179e-04 6.2282e-05 3.5455e-04
1.2127e-05 2.4720e+07 9.9248e-01 3.5617e-02 1.6390e-05 2.6909e-04 5.1200e-05 5.6485e-04
1.2168e-05 2.4638e+07 1.2451e+00 6.0306e-02 1.7305e-05 1.2023e-04 3.7575e-05 5.7204e-04
1.2208e-05 2.4557e+07 3.4960e-01 3.8674e-02 9.4407e-06 1.3799e-04 5.1910e-05 3.9747e-04
1.2249e-05 2.4476e+07 9.2369e-02 1.3654e-02 1.7882e-06 3.3725e-04 8.5483e-05 2.4151e-04
1.2289e-05 2.4395e+07 9.9304e-01 3.5118e-02 9.2076e-08 3.7890e-04 8.6552e-05 1.7687e-04
1.2329e-05 2.4315e+07 1.2609e+00 6.0421e-02 1.3606e-06 2.2587e-04 4.5662e-05 1.4225e-04
1.2370e-05 2.4236e+07 3.6114e-01 3.9042e-02 1.4445e-06 4.4237e-04 3.0762e-05 1.6972e-04
1.2410e-05 2.4157e+07 8.8602e-02 1.3552e-02 6.3634e-07 1.3286e-03 8.2126e-05 3.4054e-04
1.2451e-05 2.4078e+07 9.9362e-01 3.5165e-02 3.4594e-07 2.1514e-03 1.3010e-04 5.2553e-04
1.2491e-05 2.4000e+07 1.2770e+00 6.1289e-02 3.2485e-07 1.9357e-03 9.7325e-05 4.6850e-04
1.2532e-05 2.3923e+07 3.7299e-01 3.9925e-02 6.2206e-07 8.4553e-04 3.2682e-05 1.8847e-04
1.2572e-05 2.3846e+07 8.4891e-02 1.3660e-02 1.5412e-06 5.4480e-05 4.0618e-05 1.5798e-05
1.2612e-05 2.3770e+07 9.9421e-01 3.5282e-02 1.7542e-06 2.4244e-04 1.0904e-04 1.1960e-04
1.2653e-05 2.3694e+07 1.2934e+00 6.2174e-02 1.4811e-06 8.9031e-04 1.2535e-04 2.6770e-04
1.2693e-05 2.3618e+07 3.8517e-01 4.0750e-02 5.7726e-06 1.1815e-03 5.8045e-05 2.1344e-04
1.2734e-05 2.3543e+07 8.1238e-02 1.3730e-02 1.7335e-05 9.9150e-04 1.8985e-06 7.4409e-05
1.2774e-05 2.3469e+07 9.9482e-01 3.5624e-02 2.7628e-05 7.3716e-04 2.3123e-05 1.0900e-04
1.2815e-05 2.3395e+07 1.3101e+00 6.3613e-02 2.4757e-05 7.0029e-04 7.0412e-05 2.9974e-04
1.2855e-05 2.3321e+07 3.9767e-01 4.2099e-02 1.0777e-05 7.9523e-04 7.7561e-05 4.0513e-04
1.2895e-05 2.3248e+07 7.7643e-02 1.3797e-02 7.0573e-07 7.7806e-04 5.8196e-05 3.2419e-04
1.2936e-05 2.3175e+07 9.9544e-01 3.5329e-02 2.0281e-06 5.3005e-04 5.0555e-05 1.8550e-04
1.2976e-05 2.3103e+07 1.3270e+00 6.4213e-02 6.0792e-06 2.3843e-04 4.7154e-05 1.1920e-04
1.3017e-05 2.3031e+07 4.1052e-01 4.2984e-02 4.0927e-06 2.2237e-04 2.9560e-05 1.2121e-04
1.3057e-05 2.2960e+07 7.4110e-02 1.3999e-02 4.0208e-07 4.4318e-04 1.1643e-05 1.3119e-04
1.3098e-05 2.2889e+07 9.9608e-01 3.5545e-02 2.1945e-06 4.6736e-04 6.7519e-06 1.1817e-04
1.3138e-05 2.2819e+07 1.3443e+00 6.5287e-02 6.0748e-06 1.9598e-04 4.0994e-06 9.3851e-05
1.3178e-05 2.2749e+07 4.2372e-01 4.4010e-02 4.8728e-06 2.0407e-04 5.5304e-06 1.0548e-04
1.3219e-05 2.2679e+07 7.0640e-02 1.3986e-02 7.5466e-07 8.3779e-04 3.0249e-05 1.7687e-04
1.3259e-05 2.2610e+07 9.9674e-01 3.5386e-02 8.0450e-07 1.4213e-03 6.2525e-05 2.3130e-04
1.3300e-05 2.2541e+07 1.3618e+00 6.6077e-02 4.1776e-06 1.1307e-03 5.7885e-05 1.6877e-04
1.3340e-05 2.2473e+07 4.3728e-01 4.4998e-02 4.2974e-06 3.2144e-04 2.1550e-05 4.4674e-05
1.3381e-05 2.2405e+07 6.7235e-02 1.4179e-02 1.0429e-06 4.7375e-05 1.1413e-05 2.5605e-05
1.3421e-05 2.2338e+07 9.9741e-01 3.5548e-02 3.5455e-07 4.4436e-04 4.0518e-05 1.2371e-04
1.3461e-05 2.2271e+07 1.3797e+00 6.7121e-02 2.9056e-06 6.5712e-04 5.2173e-05 1.6349e-04
1.3502e-05 2.2204e+07 4.5122e-01 4.6042e-02 3.2702e-06 3.7709e-04 2.1156e-05 9.4835e-05
1.3542e-05 2.2138e+07 6.3898e-02 1.4211e-02 8.4168e-07 3.1074e-04 1.9969e-07 1.1628e-04
1.3583e-05 2.2072e+07 9.9809e-01 3.5399e-02 2.0152e-06 8.5180e-04 2.5957e-05 3.3708e-04
1.3623e-05 2.2006e+07 1.3979e+00 6.7795e-02 9.0922e-06 1.3523e-03 5.4914e-05 5.3100e-04
1.3664e-05 2.1941e+07 4.6554e-01 4.6811e-02 1.5103e-05 1.1792e-03 4.1314e-05 4.3919e-04
1.3704e-05 2.1876e+07 6.0631e-02 1.4345e-02 1.3429e-05 6.2514e-04 1.1166e-05 1.5788e-04
1.3744e-05 2.1812e+07 9.9880e-01 3.5931e-02 6.5674e-06 2.8449e-04 7.9020e-06 1.2096e-06
1.3785e-05 2.1748e+07 1.4165e+00 6.9517e-02 1.4712e-06 2.7905e-04 2.3569e-05 9.7909e-05
1.3825e-05 2.1684e+07 4.8027e-01 4.8381e-02 6.9063e-07 5.3760e-04 3.1626e-05 3.2777e-04
1.3866e-05 2.1621e+07 5.7437e-02 1.4533e-02 1.8758e-06 1.0908e-03 3.3992e-05 5.3872e-04
1.3906e-05 2.1558e+07 9.9952e-01 3.5846e-02 2.6930e-06 1.6324e-03 3.4694e-05 6.2095e-04
1.3946e-05 2.1496e+07 1.4354e+00 7.0428e-02 2.6062e-06 1.5331e-03 2.2464e-05 4.8927e-04
1.3987e-05 2.1434e+07 4.9540e-01 4.9315e-02 1.7639e-06 7.9016e-04 1.4383e-05 2.1445e-04
1.4027e-05 2.1372e+07 5.4318e-02 1.4342e-02 9.2427e-07 2.5127e-04 5.2281e-05 5.8454e-05
1.4068e-05 2.1311e+07 1.0003e+00 3.5654e-02 1.3373e-06 3.9657e-04 1.1887e-04 1.5352e-04
1.4108e-05 2.1250e+07 1.4547e+00 7.1575e-02 2.9975e-06 6.3473e-04 1.3096e-04 2.7238e-04
1.4149e-05 2.1189e+07 5.1097e-01 5.0774e-02 4.1448e-06 3.7102e-04 6.3155e-05 1.6999e-04
1.4189e-05 2.1128e+07 5.1277e-02 1.4683e-02 3.5916e-06 1.6831e-05 2.7527e-06 1.3680e-05
1.4229e-05 2.1068e+07 1.0010e+00 3.5711e-02 2.2539e-06 2.2705e-04 2.3974e-05 1.4643e-04
1.4270e-05 2.1009e+07 1.4744e+00 7.2622e-02 1.5061e-06 7.7780e-04 8.0335e-05 5.1036e-04
1.4310e-05 2.0949e+07 5.2698e-01 5.1925e-02 1.3510e-06 9.8559e-04 8.9120e-05 6.8164e-04
1.4351e-05 2.0890e+07 4.8318e-02 1.4650e-02 1.0765e-06 7.5994e-04 5.5542e-05 4.8331e-04
1.4391e-05 2.0832e+07 1.0018e+00 3.5376e-02 5.8518e-07 5.0262e-04 3.7375e-05 2.0093e-04
1.4432e-05 2.0773e+07 1.4944e+00 7.3325e-02 2.6725e-07 3.5719e-04 4.3832e-05 1.1615e-04
1.4472e-05 2.0715e+07 5.4344e-01 5.2954e-02 2.9310e-07 2.3545e-04 4.9411e-05 1.5944e-04
1.4512e-05 2.0658e+07 4.5443e-02 1.4925e-02 5.1467e-07 2.3251e-04 6.1222e-05 1.5850e-04
1.4553e-05 2.0600e+07 1.0026e+00 3.5768e-02 6.8009e-07 3.9387e-04 9.2893e-05 1.4243e-04
1.4593e-05 2.0543e+07 1.5149e+00 7.4792e-02 7.9388e-07 4.1942e-04 1.0939e-04 2.0999e-04
1.4634e-05 2.0486e+07 5.6038e-01 5.4281e-02 1.4526e-06 1.7301e-04 7.4532e-05 2.9844e-04
1.4674e-05 2.0430e+07 4.2656e-02 1.4895e-02 3.0569e-06 9.5073e-05 2.2562e-05 2.8078e-04
1.4715e-05 2.0374e+07 1.0034e+00 3.5667e-02 4.4059e-06 5.1766e-04 1.1609e-05 1.7521e-04
1.4755e-05 2.0318e+07 1.5357e+00 7.6126e-02 3.6124e-06 9.8156e-04 3.4910e-05 1.0085e-04
1.4795e-05 2.0263e+07 5.7780e-01 5.5948e-02 1.1902e-06 8.7748e-04 4.6214e-05 9.9258e-05
1.4836e-05 2.0207e+07 3.9961e-02 1.5300e-02 1.5466e-07 3.8220e-04 4.3292e-05 1.2252e-04
1.4876e-05 2.0152e+07 1.0043e+00 3.5666e-02 1.6340e-06 9.3562e-05 5.5118e-05 1.5790e-04
1.4917e-05 2.0098e+07 1.5570e+00 7.7139e-02 2.8374e-06 1.1554e-04 7.1797e-05 2.7134e-04
1.4957e-05 2.0044e+07 5.9574e-01 5.7127e-02 1.6071e-06 2.2244e-04 6.0476e-05 5.1493e-04
1.4998e-05 1.9989e+07 3.7360e-02 1.5387e-02 2.7189e-07 5.5796e-04 3.3441e-05 8.0473e-04
1.5038e-05 1.9936e+07 1.0051e+00 3.5711e-02 1.6305e-06 1.3244e-03 3.0627e-05 9.1642e-04
1.5078e-05 1.9882e+07 1.5788e+00 7.8511e-02 3.6378e-06 2.0157e-03 4.7021e-05 6.9085e-04
1.5119e-05 1.9829e+07 6.1419e-01 5.8747e-02 2.6740e-06 1.8680e-03 4.3521e-05 2.7780e-04
1.5159e-05 1.9776e+07 3.4860e-02 1.5760e-02 3.3433e-07 1.0281e-03 2.0049e-05 3.8289e-05
1.5200e-05 1.9724e+07 1.0060e+00 3.5773e-02 1.3277e-06 4.3767e-04 1.3213e-05 1.0915e-04
1.5240e-05 1.9671e+07 1.6010e+00 7.9659e-02 5.1034e-06 4.8978e-04 2.6713e-05 2.2960e-04
1.5280e-05 1.9619e+07 6.3319e-01 6.0051e-02 5.8648e-06 6.0474e-04 2.6921e-05 1.5683e-04
1.5321e-05 1.9568e+07 3.2462e-02 1.5968e-02 2.1416e-06 3.2668e-04 7.9160e-06 5.3643e-05
1.5361e-05 1.9516e+07 1.0069e+00 3.5978e-02 9.8662e-08 6.5884e-05 1.4987e-06 1.9344e-04
1.5402e-05 1.9465e+07 1.6236e+00 8.1112e-02 4.2529e-06 3.2920e-04 1.6427e-05 4.4699e-04
1.5442e-05 1.9414e+07 6.5276e-01 6.1491e-02 1.0186e-05 7.9808e-04 2.2808e-05 4.4171e-04
1.5483e-05 1.9363e+07 3.0173e-02 1.6080e-02 1.0856e-05 7.7895e-04 9.8795e-06 1.7405e-04
1.5523e-05 1.9313e+07 1.0078e+00 3.6244e-02 6.2874e-06 3.1975e-04 1.0738e-05 5.1490e-05
1.5563e-05 1.9263e+07 1.6468e+00 8.3110e-02 2.0969e-06 2.4866e-04 4.8438e-05 2.7006e-04
1.5604e-05 1.9213e+07 6.7291e-01 6.3677e-02 9.8093e-07 9.8765e-04 9.3647e-05 5.3415e-04
1.5644e-05 1.9163e+07 2.7997e-02 1.6483e-02 8.7537e-07 1.8096e-03 1.0123e-04 5.2786e-04
1.5685e-05 1.9114e+07 1.0088e+00 3.6077e-02 3.1367e-07 1.7021e-03 6.9014e-05 3.3023e-04
1.5725e-05 1.9065e+07 1.6705e+00 8.4362e-02 4.8134e-07 7.8246e-04 3.8460e-05 1.8829e-04
1.5766e-05 1.9016e+07 6.9367e-01 6.5375e-02 1.7314e-06 2.5484e-04 4.3727e-05 1.6722e-04
1.5806e-05 1.8967e+07 2.5939e-02 1.6820e-02 2.2996e-06 7.8819e-04 7.4217e-05 2.2491e-04
1.5846e-05 1.8919e+07 1.0098e+00 3.6046e-02 1.4556e-06 1.5569e-03 9.0478e-05 3.8006e-04
1.5887e-05 1.8870e+07 1.6947e+00 8.5728e-02 7.4485e-07 1.4156e-03 7.1819e-05 5.8080e-04
1.5927e-05 1.8823e+07 7.1506e-01 6.7129e-02 1.1324e-06 5.3309e-04 3.8850e-05 6.1305e-04
1.5968e-05 1.8775e+07 2.4005e-02 1.7185e-02 1.5595e-06 6.3428e-05 2.4841e-05 3.7607e-04
1.6008e-05 1.8728e+07 1.0108e+00 3.5984e-02 1.2109e-06 4.6447e-04 3.7504e-05 9.4447e-05
1.6049e-05 1.8680e+07 1.7195e+00 8.6945e-02 8.0971e-07 1.0990e-03 6.1632e-05 3.7911e-05
1.6089e-05 1.8633e+07 7.3711e-01 6.8657e-02 8.0293e-07 1.4659e-03 8.5323e-05 1.6262e-04
1.6129e-05 1.8587e+07 2.2200e-02 1.7430e-02 5.2797e-07 1.7792e-03 1.0286e-04 2.3957e-04
1.6170e-05 1.8540e+07 1.0118e+00 3.6059e-02 5.8355e-08 2.0909e-03 1.0379e-04 2.1404e-04
1.6210e-05 1.8494e+07 1.7448e+00 8.8473e-02 6.2749e-07 1.8735e-03 8.4072e-05 2.1176e-04
1.6251e-05 1.8448e+07 7.5984e-01 7.0442e-02 2.1982e-06 9.9524e-04 5.9654e-05 2.8067e-04
1.6291e-05 1.8402e+07 2.0530e-02 1.7818e-02 2.8135e-06 2.7521e-04 4.8343e-05 3.5780e-04
1.6332e-05 1.8357e+07 1.0129e+00 3.6350e-02 1.5798e-06 4.3576e-04 5.1419e-05 4.3891e-04
1.6372e-05 1.8311e+07 1.7707e+00 9.0397e-02 2.0888e-07 1.1243e-03 6.8865e-05 5.5734e-04
1.6412e-05 1.8266e+07 7.8327e-01 7.2573e-02 2.4689e-07 1.5406e-03 1.0447e-04 6.1687e-04
1.6453e-05 1.8221e+07 1.9001e-02 1.8196e-02 8.0771e-07 1.4691e-03 1.3437e-04 4.6812e-04
1.6493e-05 1.8177e+07 1.0140e+00 3.6300e-02 5.8882e-07 1.1520e-03 1.1356e-04 1.8208e-04
1.6534e-05 1.8132e+07 1.7973e+00 9.1969e-02 1.4711e-07 7.0014e-04 4.8597e-05 5.3631e-05
1.6574e-05 1.8088e+07 8.0744e-01 7.4570e-02 4.0623e-07 2.1622e-04 1.2236e-05 2.5080e-04
1.6614e-05 1.8044e+07 1.7622e-02 1.8624e-02 7.8107e-07 2.0378e-05 3.8203e-05 5.8555e-04
1.6655e-05 1.8000e+07 1.0151e+00 3.6361e-02 7.2510e-07 2.0070e-04 6.2415e-05 7.1786e-04
1.6695e-05 1.7957e+07 1.8245e+00 9.3647e-02 1.2956e-06 3.6395e-04 3.2030e-05 5.1958e-04
1.6736e-05 1.7913e+07 8.3238e-01 7.6632e-02 2.9833e-06 2.7792e-04 1.4776e-06 1.8042e-04
1.6776e-05 1.7870e+07 1.6398e-02 1.9035e-02 3.8292e-06 2.4547e-04 3.2261e-05 1.7482e-06
1.6817e-05 1.7827e+07 1.0162e+00 3.6286e-02 2.3639e-06 4.1180e-04 7.1921e-05 1.2088e-04
1.6857e-05 1.7784e+07 1.8523e+00 9.5055e-02 8.1492e-07 3.7194e-04 4.7487e-05 3.9650e-04
1.6897e-05 1.7742e+07 8.5812e-01 7.8389e-02 2.2178e-06 4.6492e-05 8.5538e-06 5.4023e-04
1.6938e-05 1.7700e+07 1.5338e-02 1.9436e-02 5.3877e-06 2.0962e-04 3.6998e-05 3.9945e-04
1.6978e-05 1.7657e+07 1.0174e+00 3.6886e-02 6.1980e-06 1.3113e-03 8.0520e-05 1.2435e-04
1.7019e-05 1.7615e+07 1.8808e+00 9.7740e-02 3.5459e-06 2.3845e-03 4.9224e-05 7.3492e-06
1.7059e-05 1.7574e+07 8.8469e-01 8.1245e-02 7.3190e-07 2.1507e-03 2.5176e-05 1.4493e-04
1.7100e-05 1.7532e+07 1.4449e-02 1.9905e-02 5.8788e-07 8.7107e-04 1.6156e-04 3.3515e-04
1.7140e-05 1.7491e+07 1.0186e+00 3.6452e-02 2.1344e-06 6.3631e-05 3.8563e-04 3.5622e-04
1.7180e-05 1.7450e+07 1.9101e+00 9.9071e-02 2.8265e-06 4.8507e-04 4.3895e-04 2.5305e-04
1.7221e-05 1.7409e+07 9.1213e-01 8.3296e-02 1.8763e-06 1.3472e-03 2.5290e-04 2.3099e-04
1.7261e-05 1.7368e+07 1.3742e-02 2.0418e-02 4.7233e-07 1.6020e-03 5.3849e-05 3.2745e-04
1.7302e-05 1.7327e+07 1.0199e+00 3.6656e-02 7.4086e-08 1.1598e-03 2.1028e-05 3.7068e-04
1.7342e-05 1.7287e+07 1.9400e+00 1.0118e-01 9.3790e-07 5.9964e-04 6.4672e-05 2.7721e-04
1.7383e-05 1.7247e+07 9.4047e-01 8.5910e-02 1.8356e-06 3.3159e-04 5.0183e-05 1.8462e-04
1.7423e-05 1.7207e+07 1.3224e-02 2.1082e-02 2.0035e-06 3.8416e-04 2.4555e-05 2.0409e-04
1.7463e-05 1.7167e+07 1.0212e+00 3.6577e-02 3.5384e-06 6.1023e-04 7.0090e-05 2.5442e-04
1.7504e-05 1.7127e+07 1.9708e+00 1.0265e-01 9.1277e-06 7.8153e-04 1.1757e-04 2.9207e-04
