Frequency(THz) Wavelength(um) Source Detector[0] Detector[1] Detector[2] Detector[3] Detector[4]
6.8237e+02 4.3934e-01 5.1647e+00 3.4499e-07 6.7462e-06 2.0883e-06 6.0374e-07 1.4796e-06
6.8398e+02 4.3830e-01 5.1220e+00 3.4063e-07 6.6635e-06 2.0669e-06 5.9678e-07 1.4640e-06
6.8560e+02 4.3727e-01 5.0791e+00 3.3630e-07 6.5814e-06 2.0460e-06 5.8987e-07 1.4487e-06
6.8722e+02 4.3624e-01 5.0361e+00 3.3200e-07 6.4995e-06 2.0245e-06 5.8296e-07 1.4331e-06
6.8883e+02 4.3522e-01 4.9931e+00 3.2772e-07 6.4180e-06 2.0025e-06 5.7606e-07 1.4171e-06
6.9045e+02 4.3420e-01 4.9499e+00 3.2348e-07 6.3374e-06 1.9813e-06 5.6924e-07 1.4016e-06
6.9207e+02 4.3318e-01 4.9067e+00 3.1927e-07 6.2573e-06 1.9606e-06 5.6249e-07 1.3866e-06
6.9369e+02 4.3217e-01 4.8635e+00 3.1508e-07 6.1776e-06 1.9395e-06 5.5573e-07 1.3712e-06
6.9530e+02 4.3117e-01 4.8202e+00 3.1093e-07 6.0983e-06 1.9179e-06 5.4899e-07 1.3555e-06
6.9692e+02 4.3017e-01 4.7768e+00 3.0681e-07 6.0197e-06 1.8968e-06 5.4232e-07 1.3402e-06
6.9854e+02 4.2917e-01 4.7334e+00 3.0272e-07 5.9419e-06 1.8764e-06 5.3572e-07 1.3254e-06
7.0015e+02 4.2818e-01 4.6900e+00 2.9865e-07 5.8644e-06 1.8557e-06 5.2913e-07 1.3103e-06
7.0177e+02 4.2719e-01 4.6465e+00 2.9462e-07 5.7873e-06 1.8345e-06 5.2255e-07 1.2949e-06
7.0339e+02 4.2621e-01 4.6030e+00 2.9062e-07 5.7109e-06 1.8136e-06 5.1604e-07 1.2798e-06
7.0500e+02 4.2523e-01 4.5596e+00 2.8666e-07 5.6353e-06 1.7936e-06 5.0961e-07 1.2652e-06
7.0662e+02 4.2426e-01 4.5161e+00 2.8272e-07 5.5601e-06 1.7733e-06 5.0319e-07 1.2506e-06
7.0824e+02 4.2329e-01 4.4726e+00 2.7882e-07 5.4853e-06 1.7525e-06 4.9678e-07 1.2355e-06
7.0986e+02 4.2233e-01 4.4292e+00 2.7495e-07 5.4112e-06 1.7319e-06 4.9044e-07 1.2206e-06
7.1147e+02 4.2137e-01 4.3858e+00 2.7111e-07 5.3379e-06 1.7122e-06 4.8417e-07 1.2063e-06
7.1309e+02 4.2041e-01 4.3424e+00 2.6731e-07 5.2651e-06 1.6925e-06 4.7794e-07 1.1920e-06
7.1471e+02 4.1946e-01 4.2990e+00 2.6353e-07 5.1926e-06 1.6721e-06 4.7171e-07 1.1773e-06
7.1632e+02 4.1852e-01 4.2557e+00 2.5979e-07 5.1208e-06 1.6519e-06 4.6554e-07 1.1627e-06
7.1794e+02 4.1757e-01 4.2125e+00 2.5608e-07 5.0499e-06 1.6325e-06 4.5945e-07 1.1486e-06
7.1956e+02 4.1663e-01 4.1693e+00 2.5241e-07 4.9794e-06 1.6132e-06 4.5340e-07 1.1347e-06
7.2117e+02 4.1570e-01 4.1262e+00 2.4876e-07 4.9094e-06 1.5933e-06 4.4736e-07 1.1204e-06
7.2279e+02 4.1477e-01 4.0832e+00 2.4515e-07 4.8400e-06 1.5735e-06 4.4136e-07 1.1061e-06
7.2441e+02 4.1384e-01 4.0402e+00 2.4158e-07 4.7714e-06 1.5544e-06 4.3545e-07 1.0923e-06
7.2603e+02 4.1292e-01 3.9974e+00 2.3804e-07 4.7034e-06 1.5357e-06 4.2959e-07 1.0787e-06
7.2764e+02 4.1201e-01 3.9546e+00 2.3453e-07 4.6358e-06 1.5163e-06 4.2374e-07 1.0648e-06
7.2926e+02 4.1109e-01 3.9120e+00 2.3105e-07 4.5688e-06 1.4969e-06 4.1793e-07 1.0509e-06
7.3088e+02 4.1018e-01 3.8694e+00 2.2761e-07 4.5026e-06 1.4782e-06 4.1220e-07 1.0374e-06
7.3249e+02 4.0928e-01 3.8270e+00 2.2420e-07 4.4371e-06 1.4600e-06 4.0653e-07 1.0242e-06
7.3411e+02 4.0838e-01 3.7847e+00 2.2082e-07 4.3719e-06 1.4412e-06 4.0087e-07 1.0107e-06
7.3573e+02 4.0748e-01 3.7425e+00 2.1748e-07 4.3074e-06 1.4223e-06 3.9525e-07 9.9712e-07
7.3734e+02 4.0658e-01 3.7005e+00 2.1417e-07 4.2436e-06 1.4040e-06 3.8971e-07 9.8396e-07
7.3896e+02 4.0569e-01 3.6586e+00 2.1090e-07 4.1805e-06 1.3862e-06 3.8424e-07 9.7116e-07
7.4058e+02 4.0481e-01 3.6168e+00 2.0765e-07 4.1179e-06 1.3681e-06 3.7878e-07 9.5813e-07
7.4219e+02 4.0393e-01 3.5752e+00 2.0444e-07 4.0558e-06 1.3496e-06 3.7335e-07 9.4492e-07
7.4381e+02 4.0305e-01 3.5338e+00 2.0127e-07 3.9945e-06 1.3318e-06 3.6800e-07 9.3209e-07
7.4543e+02 4.0217e-01 3.4925e+00 1.9813e-07 3.9339e-06 1.3145e-06 3.6271e-07 9.1966e-07
7.4705e+02 4.0130e-01 3.4514e+00 1.9502e-07 3.8737e-06 1.2970e-06 3.5745e-07 9.0709e-07
7.4866e+02 4.0044e-01 3.4105e+00 1.9194e-07 3.8141e-06 1.2791e-06 3.5222e-07 8.9429e-07
7.5028e+02 3.9957e-01 3.3697e+00 1.8890e-07 3.7552e-06 1.2617e-06 3.4706e-07 8.8180e-07
7.5190e+02 3.9871e-01 3.3292e+00 1.8590e-07 3.6971e-06 1.2449e-06 3.4197e-07 8.6976e-07
7.5351e+02 3.9786e-01 3.2888e+00 1.8292e-07 3.6394e-06 1.2280e-06 3.3691e-07 8.5764e-07
7.5513e+02 3.9701e-01 3.2486e+00 1.7998e-07 3.5822e-06 1.2106e-06 3.3188e-07 8.4528e-07
7.5675e+02 3.9616e-01 3.2087e+00 1.7707e-07 3.5258e-06 1.1937e-06 3.2691e-07 8.3315e-07
7.5836e+02 3.9531e-01 3.1689e+00 1.7420e-07 3.4701e-06 1.1774e-06 3.2202e-07 8.2149e-07
7.5998e+02 3.9447e-01 3.1293e+00 1.7135e-07 3.4149e-06 1.1611e-06 3.1716e-07 8.0983e-07
7.6160e+02 3.9364e-01 3.0900e+00 1.6854e-07 3.3602e-06 1.1444e-06 3.1232e-07 7.9791e-07
7.6322e+02 3.9280e-01 3.0509e+00 1.6576e-07 3.3062e-06 1.1279e-06 3.0755e-07 7.8616e-07
7.6483e+02 3.9197e-01 3.0120e+00 1.6302e-07 3.2530e-06 1.1122e-06 3.0285e-07 7.7487e-07
7.6645e+02 3.9114e-01 2.9733e+00 1.6031e-07 3.2003e-06 1.0965e-06 2.9819e-07 7.6367e-07
7.6807e+02 3.9032e-01 2.9348e+00 1.5763e-07 3.1480e-06 1.0804e-06 2.9355e-07 7.5221e-07
7.6968e+02 3.8950e-01 2.8966e+00 1.5498e-07 3.0964e-06 1.0644e-06 2.8897e-07 7.4085e-07
7.7130e+02 3.8868e-01 2.8587e+00 1.5237e-07 3.0455e-06 1.0492e-06 2.8447e-07 7.2994e-07
7.7292e+02 3.8787e-01 2.8209e+00 1.4978e-07 2.9952e-06 1.0341e-06 2.8001e-07 7.1919e-07
7.7453e+02 3.8706e-01 2.7835e+00 1.4723e-07 2.9454e-06 1.0186e-06 2.7557e-07 7.0820e-07
7.7615e+02 3.8626e-01 2.7462e+00 1.4471e-07 2.8961e-06 1.0032e-06 2.7118e-07 6.9724e-07
7.7777e+02 3.8545e-01 2.7093e+00 1.4222e-07 2.8477e-06 9.8844e-07 2.6687e-07 6.8671e-07
7.7939e+02 3.8465e-01 2.6725e+00 1.3977e-07 2.7998e-06 9.7396e-07 2.6261e-07 6.7640e-07
7.8100e+02 3.8386e-01 2.6361e+00 1.3734e-07 2.7523e-06 9.5915e-07 2.5836e-07 6.6589e-07
7.8262e+02 3.8306e-01 2.5999e+00 1.3495e-07 2.7054e-06 9.4429e-07 2.5417e-07 6.5535e-07
7.8424e+02 3.8227e-01 2.5639e+00 1.3259e-07 2.6593e-06 9.3002e-07 2.5004e-07 6.4519e-07
7.8585e+02 3.8149e-01 2.5283e+00 1.3026e-07 2.6137e-06 9.1613e-07 2.4597e-07 6.3532e-07
7.8747e+02 3.8070e-01 2.4929e+00 1.2795e-07 2.5686e-06 9.0197e-07 2.4193e-07 6.2528e-07
7.8909e+02 3.7992e-01 2.4578e+00 1.2568e-07 2.5240e-06 8.8768e-07 2.3792e-07 6.1516e-07
7.9070e+02 3.7915e-01 2.4229e+00 1.2344e-07 2.4802e-06 8.7391e-07 2.3399e-07 6.0539e-07
7.9232e+02 3.7837e-01 2.3884e+00 1.2123e-07 2.4369e-06 8.6060e-07 2.3011e-07 5.9593e-07
7.9394e+02 3.7760e-01 2.3541e+00 1.1905e-07 2.3941e-06 8.4708e-07 2.2626e-07 5.8637e-07
7.9556e+02 3.7683e-01 2.3201e+00 1.1690e-07 2.3518e-06 8.3338e-07 2.2244e-07 5.7668e-07
7.9717e+02 3.7607e-01 2.2863e+00 1.1478e-07 2.3101e-06 8.2011e-07 2.1868e-07 5.6729e-07
7.9879e+02 3.7531e-01 2.2529e+00 1.1269e-07 2.2692e-06 8.0736e-07 2.1499e-07 5.5824e-07
8.0041e+02 3.7455e-01 2.2198e+00 1.1062e-07 2.2286e-06 7.9449e-07 2.1133e-07 5.4915e-07
8.0202e+02 3.7380e-01 2.1869e+00 1.0859e-07 2.1885e-06 7.8138e-07 2.0770e-07 5.3990e-07
8.0364e+02 3.7304e-01 2.1544e+00 1.0658e-07 2.1490e-06 7.6863e-07 2.0413e-07 5.3088e-07
8.0526e+02 3.7229e-01 2.1221e+00 1.0461e-07 2.1102e-06 7.5642e-07 2.0062e-07 5.2224e-07
8.0687e+02 3.7155e-01 2.0901e+00 1.0266e-07 2.0719e-06 7.4418e-07 1.9714e-07 5.1360e-07
8.0849e+02 3.7080e-01 2.0584e+00 1.0074e-07 2.0339e-06 7.3167e-07 1.9369e-07 5.0479e-07
8.1011e+02 3.7006e-01 2.0270e+00 9.8846e-08 1.9966e-06 7.1944e-07 1.9030e-07 4.9616e-07
8.1173e+02 3.6933e-01 1.9960e+00 9.6982e-08 1.9599e-06 7.0776e-07 1.8697e-07 4.8791e-07
8.1334e+02 3.6859e-01 1.9652e+00 9.5145e-08 1.9237e-06 6.9613e-07 1.8367e-07 4.7971e-07
8.1496e+02 3.6786e-01 1.9347e+00 9.3334e-08 1.8878e-06 6.8423e-07 1.8040e-07 4.7134e-07
8.1658e+02 3.6713e-01 1.9045e+00 9.1550e-08 1.8526e-06 6.7251e-07 1.7718e-07 4.6310e-07
8.1819e+02 3.6641e-01 1.8746e+00 8.9794e-08 1.8179e-06 6.6135e-07 1.7403e-07 4.5522e-07
8.1981e+02 3.6569e-01 1.8450e+00 8.8065e-08 1.7838e-06 6.5031e-07 1.7091e-07 4.4746e-07
8.2143e+02 3.6497e-01 1.8158e+00 8.6360e-08 1.7500e-06 6.3902e-07 1.6781e-07 4.3953e-07
8.2304e+02 3.6425e-01 1.7868e+00 8.4682e-08 1.7167e-06 6.2783e-07 1.6476e-07 4.3167e-07
8.2466e+02 3.6353e-01 1.7581e+00 8.3031e-08 1.6841e-06 6.1716e-07 1.6177e-07 4.2416e-07
8.2628e+02 3.6282e-01 1.7298e+00 8.1405e-08 1.6519e-06 6.0671e-07 1.5883e-07 4.1681e-07
8.2790e+02 3.6211e-01 1.7017e+00 7.9804e-08 1.6201e-06 5.9601e-07 1.5590e-07 4.0931e-07
8.2951e+02 3.6141e-01 1.6739e+00 7.8227e-08 1.5888e-06 5.8534e-07 1.5302e-07 4.0184e-07
8.3113e+02 3.6071e-01 1.6465e+00 7.6677e-08 1.5581e-06 5.7517e-07 1.5019e-07 3.9469e-07
8.3275e+02 3.6000e-01 1.6193e+00 7.5151e-08 1.5278e-06 5.6526e-07 1.4741e-07 3.8773e-07
8.3436e+02 3.5931e-01 1.5925e+00 7.3648e-08 1.4979e-06 5.5516e-07 1.4466e-07 3.8067e-07
8.3598e+02 3.5861e-01 1.5659e+00 7.2170e-08 1.4685e-06 5.4502e-07 1.4193e-07 3.7357e-07
8.3760e+02 3.5792e-01 1.5397e+00 7.0716e-08 1.4396e-06 5.3532e-07 1.3927e-07 3.6677e-07
8.3921e+02 3.5723e-01 1.5138e+00 6.9286e-08 1.4112e-06 5.2595e-07 1.3665e-07 3.6020e-07
8.4083e+02 3.5654e-01 1.4881e+00 6.7879e-08 1.3832e-06 5.1643e-07 1.3405e-07 3.5355e-07
8.4245e+02 3.5586e-01 1.4628e+00 6.6494e-08 1.3555e-06 5.0681e-07 1.3148e-07 3.4684e-07
8.4406e+02 3.5518e-01 1.4378e+00 6.5133e-08 1.3284e-06 4.9757e-07 1.2897e-07 3.4038e-07
8.4568e+02 3.5450e-01 1.4130e+00 6.3795e-08 1.3018e-06 4.8871e-07 1.2650e-07 3.3417e-07
8.4730e+02 3.5382e-01 1.3886e+00 6.2479e-08 1.2756e-06 4.7975e-07 1.2406e-07 3.2792e-07
8.4892e+02 3.5315e-01 1.3645e+00 6.1184e-08 1.2497e-06 4.7066e-07 1.2165e-07 3.2159e-07
8.5053e+02 3.5248e-01 1.3406e+00 5.9912e-08 1.2243e-06 4.6188e-07 1.1928e-07 3.1546e-07
8.5215e+02 3.5181e-01 1.3171e+00 5.8662e-08 1.1994e-06 4.5350e-07 1.1696e-07 3.0960e-07
8.5377e+02 3.5114e-01 1.2938e+00 5.7433e-08 1.1748e-06 4.4509e-07 1.1467e-07 3.0374e-07
8.5538e+02 3.5048e-01 1.2709e+00 5.6224e-08 1.1506e-06 4.3651e-07 1.1240e-07 2.9778e-07
8.5700e+02 3.4982e-01 1.2482e+00 5.5037e-08 1.1268e-06 4.2818e-07 1.1018e-07 2.9197e-07
8.5862e+02 3.4916e-01 1.2259e+00 5.3871e-08 1.1035e-06 4.2026e-07 1.0800e-07 2.8645e-07
8.6023e+02 3.4850e-01 1.2038e+00 5.2725e-08 1.0806e-06 4.1237e-07 1.0586e-07 2.8096e-07
8.6185e+02 3.4785e-01 1.1820e+00 5.1599e-08 1.0579e-06 4.0430e-07 1.0373e-07 2.7536e-07
8.6347e+02 3.4720e-01 1.1606e+00 5.0492e-08 1.0357e-06 3.9641e-07 1.0164e-07 2.6988e-07
8.6509e+02 3.4655e-01 1.1394e+00 4.9406e-08 1.0140e-06 3.8894e-07 9.9604e-08 2.6467e-07
8.6670e+02 3.4590e-01 1.1184e+00 4.8339e-08 9.9262e-07 3.8154e-07 9.7593e-08 2.5953e-07
8.6832e+02 3.4526e-01 1.0978e+00 4.7291e-08 9.7151e-07 3.7397e-07 9.5601e-08 2.5429e-07
8.6994e+02 3.4461e-01 1.0775e+00 4.6262e-08 9.5081e-07 3.6652e-07 9.3646e-08 2.4912e-07
8.7155e+02 3.4397e-01 1.0574e+00 4.5252e-08 9.3055e-07 3.5946e-07 9.1738e-08 2.4422e-07
8.7317e+02 3.4334e-01 1.0376e+00 4.4260e-08 9.1063e-07 3.5254e-07 8.9859e-08 2.3942e-07
8.7479e+02 3.4270e-01 1.0181e+00 4.3286e-08 8.9098e-07 3.4546e-07 8.7998e-08 2.3452e-07
8.7640e+02 3.4207e-01 9.9889e-01 4.2330e-08 8.7170e-07 3.3843e-07 8.6169e-08 2.2965e-07
8.7802e+02 3.4144e-01 9.7993e-01 4.1392e-08 8.5284e-07 3.3178e-07 8.4385e-08 2.2504e-07
8.7964e+02 3.4081e-01 9.6125e-01 4.0471e-08 8.3432e-07 3.2531e-07 8.2632e-08 2.2055e-07
8.8126e+02 3.4019e-01 9.4284e-01 3.9568e-08 8.1606e-07 3.1869e-07 8.0896e-08 2.1599e-07
8.8287e+02 3.3956e-01 9.2470e-01 3.8681e-08 7.9813e-07 3.1208e-07 7.9187e-08 2.1142e-07
8.8449e+02 3.3894e-01 9.0682e-01 3.7811e-08 7.8060e-07 3.0581e-07 7.7522e-08 2.0708e-07
8.8611e+02 3.3833e-01 8.8921e-01 3.6958e-08 7.6341e-07 2.9977e-07 7.5888e-08 2.0290e-07
8.8772e+02 3.3771e-01 8.7187e-01 3.6121e-08 7.4646e-07 2.9360e-07 7.4271e-08 1.9865e-07
8.8934e+02 3.3710e-01 8.5478e-01 3.5299e-08 7.2981e-07 2.8740e-07 7.2678e-08 1.9438e-07
8.9096e+02 3.3648e-01 8.3796e-01 3.4494e-08 7.1354e-07 2.8150e-07 7.1125e-08 1.9030e-07
8.9257e+02 3.3587e-01 8.2139e-01 3.3705e-08 6.9761e-07 2.7586e-07 6.9605e-08 1.8640e-07
8.9419e+02 3.3527e-01 8.0507e-01 3.2931e-08 6.8190e-07 2.7013e-07 6.8101e-08 1.8246e-07
8.9581e+02 3.3466e-01 7.8901e-01 3.2171e-08 6.6647e-07 2.6432e-07 6.6618e-08 1.7847e-07
8.9743e+02 3.3406e-01 7.7320e-01 3.1427e-08 6.5139e-07 2.5878e-07 6.5172e-08 1.7465e-07
8.9904e+02 3.3346e-01 7.5764e-01 3.0698e-08 6.3664e-07 2.5351e-07 6.3759e-08 1.7101e-07
9.0066e+02 3.3286e-01 7.4232e-01 2.9982e-08 6.2212e-07 2.4819e-07 6.2362e-08 1.6736e-07
9.0228e+02 3.3226e-01 7.2725e-01 2.9281e-08 6.0783e-07 2.4278e-07 6.0984e-08 1.6365e-07
9.0389e+02 3.3167e-01 7.1242e-01 2.8594e-08 5.9388e-07 2.3757e-07 5.9640e-08 1.6006e-07
9.0551e+02 3.3108e-01 6.9782e-01 2.7921e-08 5.8024e-07 2.3265e-07 5.8328e-08 1.5668e-07
9.0713e+02 3.3049e-01 6.8347e-01 2.7262e-08 5.6682e-07 2.2773e-07 5.7034e-08 1.5330e-07
9.0874e+02 3.2990e-01 6.6935e-01 2.6615e-08 5.5363e-07 2.2269e-07 5.5755e-08 1.4985e-07
9.1036e+02 3.2931e-01 6.5546e-01 2.5982e-08 5.4073e-07 2.1781e-07 5.4506e-08 1.4650e-07
9.1198e+02 3.2873e-01 6.4180e-01 2.5363e-08 5.2814e-07 2.1322e-07 5.3291e-08 1.4335e-07
9.1360e+02 3.2815e-01 6.2838e-01 2.4755e-08 5.1577e-07 2.0867e-07 5.2093e-08 1.4023e-07
9.1521e+02 3.2757e-01 6.1517e-01 2.4160e-08 5.0359e-07 2.0399e-07 5.0908e-08 1.3703e-07
9.1683e+02 3.2699e-01 6.0219e-01 2.3578e-08 4.9169e-07 1.9943e-07 4.9751e-08 1.3391e-07
9.1845e+02 3.2641e-01 5.8943e-01 2.3008e-08 4.8008e-07 1.9515e-07 4.8625e-08 1.3097e-07
9.2006e+02 3.2584e-01 5.7689e-01 2.2449e-08 4.6869e-07 1.9094e-07 4.7518e-08 1.2809e-07
9.2168e+02 3.2527e-01 5.6456e-01 2.1902e-08 4.5748e-07 1.8661e-07 4.6423e-08 1.2514e-07
9.2330e+02 3.2470e-01 5.5245e-01 2.1367e-08 4.4651e-07 1.8235e-07 4.5351e-08 1.2223e-07
9.2491e+02 3.2413e-01 5.4055e-01 2.0843e-08 4.3583e-07 1.7836e-07 4.4310e-08 1.1950e-07
9.2653e+02 3.2356e-01 5.2885e-01 2.0331e-08 4.2535e-07 1.7448e-07 4.3289e-08 1.1684e-07
9.2815e+02 3.2300e-01 5.1737e-01 1.9829e-08 4.1504e-07 1.7049e-07 4.2278e-08 1.1413e-07
9.2976e+02 3.2244e-01 5.0608e-01 1.9338e-08 4.0495e-07 1.6652e-07 4.1287e-08 1.1142e-07
9.3138e+02 3.2188e-01 4.9500e-01 1.8858e-08 3.9513e-07 1.6280e-07 4.0326e-08 1.0888e-07
9.3300e+02 3.2132e-01 4.8412e-01 1.8388e-08 3.8551e-07 1.5922e-07 3.9384e-08 1.0644e-07
9.3462e+02 3.2077e-01 4.7343e-01 1.7928e-08 3.7605e-07 1.5554e-07 3.8452e-08 1.0394e-07
9.3623e+02 3.2021e-01 4.6294e-01 1.7478e-08 3.6678e-07 1.5186e-07 3.7538e-08 1.0144e-07
9.3785e+02 3.1966e-01 4.5264e-01 1.7038e-08 3.5776e-07 1.4839e-07 3.6651e-08 9.9072e-08
9.3947e+02 3.1911e-01 4.4253e-01 1.6608e-08 3.4894e-07 1.4509e-07 3.5785e-08 9.6822e-08
9.4108e+02 3.1856e-01 4.3260e-01 1.6188e-08 3.4026e-07 1.4172e-07 3.4928e-08 9.4533e-08
9.4270e+02 3.1801e-01 4.2286e-01 1.5776e-08 3.3176e-07 1.3830e-07 3.4086e-08 9.2219e-08
9.4432e+02 3.1747e-01 4.1331e-01 1.5374e-08 3.2349e-07 1.3508e-07 3.3269e-08 9.0025e-08
9.4593e+02 3.1693e-01 4.0393e-01 1.4981e-08 3.1542e-07 1.3203e-07 3.2472e-08 8.7953e-08
9.4755e+02 3.1639e-01 3.9472e-01 1.4597e-08 3.0748e-07 1.2894e-07 3.1685e-08 8.5859e-08
9.4917e+02 3.1585e-01 3.8570e-01 1.4221e-08 2.9970e-07 1.2579e-07 3.0910e-08 8.3726e-08
9.5079e+02 3.1531e-01 3.7684e-01 1.3854e-08 2.9212e-07 1.2279e-07 3.0159e-08 8.1692e-08
9.5240e+02 3.1477e-01 3.6816e-01 1.3495e-08 2.8474e-07 1.1999e-07 2.9427e-08 7.9785e-08
9.5402e+02 3.1424e-01 3.5964e-01 1.3144e-08 2.7749e-07 1.1716e-07 2.8706e-08 7.7873e-08
9.5564e+02 3.1371e-01 3.5129e-01 1.2802e-08 2.7037e-07 1.1426e-07 2.7994e-08 7.5914e-08
9.5725e+02 3.1318e-01 3.4310e-01 1.2467e-08 2.6345e-07 1.1147e-07 2.7304e-08 7.4030e-08
9.5887e+02 3.1265e-01 3.3507e-01 1.2140e-08 2.5671e-07 1.0889e-07 2.6633e-08 7.2275e-08
9.6049e+02 3.1213e-01 3.2720e-01 1.1821e-08 2.5009e-07 1.0631e-07 2.5973e-08 7.0532e-08
9.6210e+02 3.1160e-01 3.1949e-01 1.1509e-08 2.4360e-07 1.0364e-07 2.5321e-08 6.8737e-08
9.6372e+02 3.1108e-01 3.1193e-01 1.1204e-08 2.3727e-07 1.0106e-07 2.4686e-08 6.6996e-08
9.6534e+02 3.1056e-01 3.0452e-01 1.0907e-08 2.3112e-07 9.8678e-08 2.4072e-08 6.5380e-08
9.6696e+02 3.1004e-01 2.9726e-01 1.0616e-08 2.2510e-07 9.6325e-08 2.3469e-08 6.3793e-08
9.6857e+02 3.0952e-01 2.9015e-01 1.0333e-08 2.1918e-07 9.3887e-08 2.2872e-08 6.2155e-08
9.7019e+02 3.0900e-01 2.8318e-01 1.0056e-08 2.1341e-07 9.1504e-08 2.2291e-08 6.0549e-08
9.7181e+02 3.0849e-01 2.7635e-01 9.7855e-09 2.0781e-07 8.9303e-08 2.1729e-08 5.9062e-08
9.7342e+02 3.0798e-01 2.6967e-01 9.5218e-09 2.0234e-07 8.7160e-08 2.1178e-08 5.7618e-08
9.7504e+02 3.0747e-01 2.6312e-01 9.2641e-09 1.9695e-07 8.4936e-08 2.0633e-08 5.6126e-08
9.7666e+02 3.0696e-01 2.5671e-01 9.0127e-09 1.9170e-07 8.2737e-08 2.0102e-08 5.4649e-08
9.7827e+02 3.0645e-01 2.5043e-01 8.7677e-09 1.8661e-07 8.0708e-08 1.9588e-08 5.3280e-08
9.7989e+02 3.0594e-01 2.4428e-01 8.5286e-09 1.8163e-07 7.8757e-08 1.9086e-08 5.1967e-08
9.8151e+02 3.0544e-01 2.3827e-01 8.2950e-09 1.7674e-07 7.6734e-08 1.8589e-08 5.0613e-08
9.8313e+02 3.0494e-01 2.3238e-01 8.0672e-09 1.7197e-07 7.4711e-08 1.8104e-08 4.9257e-08
9.8474e+02 3.0444e-01 2.2661e-01 7.8452e-09 1.6734e-07 7.2840e-08 1.7635e-08 4.7998e-08
9.8636e+02 3.0394e-01 2.2097e-01 7.6287e-09 1.6283e-07 7.1064e-08 1.7178e-08 4.6805e-08
9.8798e+02 3.0344e-01 2.1545e-01 7.4173e-09 1.5840e-07 6.9229e-08 1.6726e-08 4.5579e-08
9.8959e+02 3.0295e-01 2.1005e-01 7.2112e-09 1.5406e-07 6.7374e-08 1.6283e-08 4.4338e-08
9.9121e+02 3.0245e-01 2.0476e-01 7.0104e-09 1.4987e-07 6.5650e-08 1.5856e-08 4.3180e-08
9.9283e+02 3.0196e-01 1.9959e-01 6.8146e-09 1.4578e-07 6.4033e-08 1.5440e-08 4.2096e-08
9.9444e+02 3.0147e-01 1.9453e-01 6.6236e-09 1.4177e-07 6.2373e-08 1.5030e-08 4.0988e-08
9.9606e+02 3.0098e-01 1.8959e-01 6.4373e-09 1.3784e-07 6.0676e-08 1.4626e-08 3.9856e-08
9.9768e+02 3.0049e-01 1.8475e-01 6.2559e-09 1.3404e-07 5.9088e-08 1.4237e-08 3.8793e-08
9.9930e+02 3.0000e-01 1.8002e-01 6.0792e-09 1.3034e-07 5.7617e-08 1.3860e-08 3.7807e-08
1.0009e+03 2.9952e-01 1.7539e-01 5.9068e-09 1.2671e-07 5.6119e-08 1.3487e-08 3.6809e-08
1.0025e+03 2.9904e-01 1.7087e-01 5.7387e-09 1.2316e-07 5.4572e-08 1.3121e-08 3.5780e-08
1.0041e+03 2.9855e-01 1.6645e-01 5.5751e-09 1.1972e-07 5.3111e-08 1.2767e-08 3.4803e-08
1.0058e+03 2.9807e-01 1.6213e-01 5.4159e-09 1.1638e-07 5.1771e-08 1.2425e-08 3.3907e-08
1.0074e+03 2.9760e-01 1.5791e-01 5.2606e-09 1.1311e-07 5.0421e-08 1.2087e-08 3.3010e-08
1.0090e+03 2.9712e-01 1.5378e-01 5.1091e-09 1.0990e-07 4.9016e-08 1.1755e-08 3.2077e-08
1.0106e+03 2.9664e-01 1.4975e-01 4.9617e-09 1.0679e-07 4.7674e-08 1.1433e-08 3.1182e-08
1.0122e+03 2.9617e-01 1.4581e-01 4.8184e-09 1.0378e-07 4.6453e-08 1.1123e-08 3.0366e-08
1.0138e+03 2.9570e-01 1.4196e-01 4.6787e-09 1.0083e-07 4.5239e-08 1.0818e-08 2.9561e-08
1.0155e+03 2.9523e-01 1.3821e-01 4.5424e-09 9.7934e-08 4.3967e-08 1.0517e-08 2.8718e-08
1.0171e+03 2.9476e-01 1.3453e-01 4.4099e-09 9.5127e-08 4.2736e-08 1.0226e-08 2.7900e-08
1.0187e+03 2.9429e-01 1.3095e-01 4.2810e-09 9.2414e-08 4.1622e-08 9.9451e-09 2.7157e-08
1.0203e+03 2.9382e-01 1.2744e-01 4.1555e-09 8.9761e-08 4.0532e-08 9.6699e-09 2.6434e-08
1.0219e+03 2.9336e-01 1.2402e-01 4.0332e-09 8.7156e-08 3.9384e-08 9.3976e-09 2.5676e-08
1.0235e+03 2.9289e-01 1.2069e-01 3.9141e-09 8.4627e-08 3.8259e-08 9.1334e-09 2.4930e-08
1.0252e+03 2.9243e-01 1.1743e-01 3.7985e-09 8.2185e-08 3.7242e-08 8.8798e-09 2.4253e-08
1.0268e+03 2.9197e-01 1.1424e-01 3.6859e-09 7.9802e-08 3.6264e-08 8.6317e-09 2.3605e-08
1.0284e+03 2.9151e-01 1.1114e-01 3.5762e-09 7.7461e-08 3.5232e-08 8.3861e-09 2.2925e-08
1.0300e+03 2.9106e-01 1.0811e-01 3.4694e-09 7.5185e-08 3.4205e-08 8.1471e-09 2.2246e-08
1.0316e+03 2.9060e-01 1.0515e-01 3.3658e-09 7.2991e-08 3.3277e-08 7.9180e-09 2.1629e-08
