Frequency(THz) Wavelength(um) Source Detector[0] Detector[1] Detector[2] Detector[3] Detector[4]
4.3557e-06 6.8827e+07 2.7378e+00 2.8162e-01 2.4312e-04 9.8364e-03 7.1372e-04 1.5315e-02
4.3659e-06 6.8668e+07 3.6879e-01 6.2613e-01 8.6135e-03 5.6424e-03 4.0975e-02 2.8585e-01
4.3760e-06 6.8509e+07 6.5714e-01 6.6100e-01 3.0473e-02 1.1300e-02 1.0009e-01 6.0777e-01
4.3861e-06 6.8351e+07 3.0909e+00 3.4549e-01 4.4489e-02 3.9960e-02 1.0075e-01 5.5243e-01
4.3962e-06 6.8194e+07 2.8309e+00 6.3930e-02 4.2073e-02 9.6985e-02 5.1644e-02 2.6715e-01
4.4063e-06 6.8038e+07 3.8544e-01 4.7297e-02 3.4588e-02 1.7384e-01 2.0444e-02 1.4776e-01
4.4164e-06 6.7882e+07 6.7189e-01 1.1990e-01 3.6487e-02 2.4572e-01 2.4163e-02 1.6965e-01
4.4265e-06 6.7727e+07 3.1859e+00 1.0054e-01 4.9143e-02 2.8031e-01 2.2061e-02 9.1616e-02
4.4366e-06 6.7573e+07 2.9294e+00 6.5589e-02 6.1434e-02 2.6114e-01 3.8775e-03 2.9455e-02
4.4467e-06 6.7419e+07 4.0308e-01 9.3281e-02 6.1408e-02 2.0254e-01 6.5039e-03 2.2466e-01
4.4568e-06 6.7266e+07 6.8756e-01 1.1327e-01 4.6849e-02 1.3235e-01 3.6774e-02 4.6742e-01
4.4669e-06 6.7114e+07 3.2865e+00 1.4712e-01 2.8576e-02 7.0240e-02 5.1214e-02 3.8289e-01
4.4770e-06 6.6962e+07 3.0338e+00 3.4160e-01 2.5872e-02 4.5526e-02 3.3678e-02 1.3694e-01
4.4871e-06 6.6812e+07 4.2176e-01 6.1517e-01 5.4894e-02 1.1379e-01 2.8079e-02 2.0711e-01
4.4972e-06 6.6662e+07 7.0423e-01 6.4127e-01 1.1266e-01 2.8954e-01 6.3306e-02 5.4456e-01
4.5073e-06 6.6512e+07 3.3931e+00 3.7143e-01 1.6767e-01 4.5684e-01 1.0232e-01 6.3244e-01
4.5174e-06 6.6363e+07 3.1444e+00 2.0863e-01 1.7579e-01 4.4488e-01 1.0275e-01 3.5365e-01
4.5276e-06 6.6215e+07 4.4160e-01 4.2112e-01 1.2192e-01 2.5351e-01 7.8310e-02 1.2693e-01
4.5377e-06 6.6068e+07 7.2198e-01 7.2131e-01 4.6055e-02 1.0862e-01 5.9584e-02 1.4025e-01
4.5478e-06 6.5921e+07 3.5063e+00 7.0788e-01 9.1916e-03 1.8096e-01 4.0539e-02 1.2744e-01
4.5579e-06 6.5775e+07 3.2617e+00 4.3151e-01 2.5493e-02 3.2910e-01 1.1392e-02 1.3295e-02
4.5680e-06 6.5629e+07 4.6267e-01 2.1341e-01 4.7724e-02 2.9053e-01 1.4948e-03 9.7254e-02
4.5781e-06 6.5484e+07 7.4088e-01 1.4787e-01 3.3770e-02 9.1395e-02 3.2240e-02 4.0177e-01
4.5882e-06 6.5340e+07 3.6267e+00 1.1319e-01 4.4164e-03 4.0989e-02 6.1803e-02 4.9647e-01
4.5983e-06 6.5196e+07 3.3865e+00 9.2986e-02 7.2964e-03 2.6669e-01 4.1858e-02 2.4150e-01
4.6084e-06 6.5053e+07 4.8509e-01 1.5680e-01 4.1315e-02 4.8894e-01 4.9328e-03 9.0101e-02
4.6185e-06 6.4911e+07 7.6105e-01 2.3016e-01 5.8251e-02 4.1094e-01 2.2617e-02 3.1946e-01
4.6286e-06 6.4769e+07 3.7548e+00 1.7503e-01 3.6740e-02 1.4305e-01 8.7392e-02 5.3733e-01
4.6387e-06 6.4628e+07 3.5193e+00 4.4129e-02 9.7965e-03 1.6656e-02 1.1462e-01 3.6156e-01
4.6488e-06 6.4488e+07 5.0897e-01 2.2627e-02 7.2632e-03 9.7401e-02 7.1026e-02 8.3452e-02
4.6589e-06 6.4348e+07 7.8260e-01 1.4684e-01 1.3863e-02 1.5238e-01 2.4243e-02 1.7908e-01
4.6690e-06 6.4209e+07 3.8913e+00 2.6015e-01 7.9058e-03 6.5428e-02 3.6002e-02 5.4999e-01
4.6791e-06 6.4070e+07 3.6608e+00 2.3442e-01 3.1645e-03 7.9361e-04 7.3804e-02 7.3415e-01
4.6892e-06 6.3932e+07 5.3445e-01 1.1225e-01 1.8043e-02 9.0675e-02 7.5016e-02 6.0041e-01
4.6994e-06 6.3794e+07 8.0564e-01 3.2375e-02 3.3613e-02 2.0729e-01 4.7027e-02 4.0094e-01
4.7095e-06 6.3657e+07 4.0370e+00 6.8206e-02 2.3566e-02 1.8098e-01 4.5864e-02 3.3096e-01
4.7196e-06 6.3521e+07 3.8119e+00 1.3758e-01 3.8933e-03 6.4786e-02 8.4242e-02 3.9337e-01
4.7297e-06 6.3385e+07 5.6167e-01 1.1133e-01 7.3072e-03 2.1574e-02 1.1727e-01 5.3089e-01
4.7398e-06 6.3250e+07 8.3031e-01 5.3825e-02 2.3910e-02 7.3416e-02 1.0944e-01 6.1098e-01
4.7499e-06 6.3116e+07 4.1928e+00 2.1555e-01 1.9357e-02 1.3039e-01 7.1057e-02 4.6675e-01
4.7600e-06 6.2982e+07 3.9734e+00 6.3556e-01 5.4644e-03 1.8360e-01 3.1777e-02 1.8193e-01
4.7701e-06 6.2848e+07 5.9080e-01 9.3260e-01 3.2467e-02 2.9369e-01 1.3664e-02 9.7925e-02
4.7802e-06 6.2715e+07 8.5676e-01 7.6431e-01 9.9716e-02 4.2210e-01 2.6607e-02 3.1763e-01
4.7903e-06 6.2583e+07 4.3595e+00 3.3302e-01 1.3415e-01 4.3739e-01 5.8664e-02 4.9432e-01
4.8004e-06 6.2451e+07 4.1464e+00 8.9362e-02 8.9351e-02 3.0102e-01 7.4977e-02 3.6898e-01
4.8105e-06 6.2320e+07 6.2202e-01 9.5790e-02 1.8349e-02 1.2393e-01 5.5188e-02 1.8994e-01
4.8206e-06 6.2189e+07 8.8517e-01 1.2601e-01 4.0349e-03 2.0437e-02 2.3966e-02 2.6875e-01
4.8307e-06 6.2059e+07 4.5384e+00 2.3778e-01 4.9138e-02 5.0415e-03 1.4258e-02 4.3187e-01
4.8408e-06 6.1930e+07 4.3319e+00 6.5132e-01 8.3688e-02 4.6261e-02 1.5985e-02 3.2992e-01
4.8509e-06 6.1801e+07 6.5554e-01 1.1056e+00 6.4933e-02 1.2054e-01 4.6994e-03 6.3959e-02
4.8611e-06 6.1672e+07 9.1574e-01 1.0256e+00 2.1876e-02 1.8298e-01 5.6830e-03 5.0332e-02
4.8712e-06 6.1544e+07 4.7305e+00 4.4728e-01 2.7677e-03 1.7323e-01 6.5153e-02 3.6956e-01
4.8813e-06 6.1417e+07 4.5312e+00 9.7522e-02 1.9041e-02 9.3569e-02 1.5481e-01 6.6373e-01
4.8914e-06 6.1290e+07 6.9159e-01 3.3188e-01 4.8537e-02 1.9349e-02 1.7966e-01 6.6598e-01
4.9015e-06 6.1164e+07 9.4867e-01 6.3963e-01 6.4588e-02 3.3807e-04 1.0874e-01 4.9506e-01
4.9116e-06 6.1038e+07 4.9373e+00 5.0742e-01 5.3220e-02 8.4882e-03 2.7536e-02 3.8471e-01
4.9217e-06 6.0912e+07 4.7458e+00 1.5153e-01 2.2784e-02 5.9322e-03 1.5951e-02 3.7207e-01
4.9318e-06 6.0788e+07 7.3044e-01 4.4695e-03 1.5379e-03 7.7346e-05 4.0961e-02 3.3705e-01
4.9419e-06 6.0663e+07 9.8421e-01 3.5240e-02 7.8370e-03 2.2725e-03 3.2656e-02 2.1893e-01
4.9520e-06 6.0540e+07 5.1603e+00 2.0992e-02 2.3384e-02 7.2269e-04 4.1099e-03 1.1215e-01
4.9621e-06 6.0416e+07 4.9773e+00 1.7537e-02 1.8174e-02 1.8040e-02 1.0025e-02 1.4115e-01
4.9722e-06 6.0293e+07 7.7239e-01 1.2624e-01 1.0304e-03 1.3145e-01 3.4056e-02 2.5507e-01
4.9823e-06 6.0171e+07 1.0227e+00 2.1926e-01 1.5973e-02 3.7448e-01 2.3056e-02 2.6366e-01
4.9924e-06 6.0049e+07 5.4013e+00 2.8826e-01 7.9557e-02 6.6205e-01 8.7671e-03 1.6679e-01
5.0025e-06 5.9928e+07 5.2276e+00 6.1779e-01 1.4906e-01 8.7491e-01 7.6319e-02 2.5228e-01
5.0126e-06 5.9807e+07 8.1778e-01 1.2085e+00 1.6975e-01 9.8782e-01 2.0686e-01 6.4344e-01
5.0228e-06 5.9687e+07 1.0643e+00 1.4977e+00 1.3475e-01 1.0535e+00 2.7150e-01 9.8759e-01
5.0329e-06 5.9567e+07 5.6622e+00 1.1112e+00 8.1088e-02 1.0821e+00 2.1320e-01 9.6216e-01
5.0430e-06 5.9448e+07 5.4987e+00 4.5905e-01 4.2084e-02 1.0061e+00 1.2295e-01 8.3593e-01
5.0531e-06 5.9329e+07 8.6700e-01 1.2294e-01 2.3202e-02 7.7635e-01 8.8429e-02 9.9284e-01
5.0632e-06 5.9210e+07 1.1096e+00 8.4669e-02 1.5177e-02 4.4961e-01 7.7952e-02 1.1430e+00
5.0733e-06 5.9092e+07 5.9455e+00 3.7855e-02 1.0425e-02 1.6436e-01 4.2410e-02 7.6291e-01
5.0834e-06 5.8975e+07 5.7931e+00 1.3625e-02 6.2418e-03 3.5208e-02 2.4914e-02 1.8611e-01
5.0935e-06 5.8858e+07 9.2050e-01 1.5016e-01 3.7926e-03 5.7156e-02 7.0955e-02 2.8588e-01
5.1036e-06 5.8741e+07 1.1588e+00 2.4924e-01 5.4004e-03 1.0740e-01 1.1628e-01 9.8061e-01
5.1137e-06 5.8625e+07 6.2536e+00 1.4257e-01 8.6943e-03 7.6044e-02 8.1521e-02 1.1564e+00
5.1238e-06 5.8510e+07 6.1136e+00 1.4060e-01 7.5556e-03 6.5760e-03 1.8995e-02 4.5604e-01
5.1339e-06 5.8394e+07 9.7880e-01 5.2680e-01 2.5283e-03 4.5846e-02 4.0304e-02 4.0338e-03
5.1440e-06 5.8280e+07 1.2125e+00 9.3282e-01 2.7309e-03 2.2255e-01 1.3121e-01 6.3610e-01
5.1541e-06 5.8165e+07 6.5898e+00 8.3507e-01 1.1727e-02 3.6582e-01 1.6479e-01 1.4547e+00
5.1642e-06 5.8052e+07 6.4634e+00 4.0695e-01 1.9702e-02 3.2972e-01 9.3712e-02 1.1981e+00
5.1743e-06 5.7938e+07 1.0425e+00 2.4922e-01 1.7023e-02 2.0964e-01 1.4535e-02 2.6734e-01
5.1845e-06 5.7825e+07 1.2713e+00 4.6038e-01 7.7936e-03 1.9016e-01 2.3496e-02 1.1729e-01
5.1946e-06 5.7713e+07 6.9574e+00 5.8203e-01 1.7326e-03 2.4149e-01 1.0135e-01 1.0301e+00
5.2047e-06 5.7601e+07 6.8462e+00 3.7049e-01 2.9974e-04 1.7889e-01 1.6656e-01 1.7966e+00
5.2148e-06 5.7489e+07 1.1123e+00 8.3789e-02 5.7657e-04 2.6246e-02 1.7172e-01 1.5800e+00
5.2249e-06 5.7378e+07 1.3357e+00 1.6198e-02 5.5645e-03 5.5925e-02 1.2427e-01 9.1971e-01
5.2350e-06 5.7267e+07 7.3607e+00 1.4937e-01 1.7997e-02 3.4898e-01 6.4312e-02 6.2799e-01
5.2451e-06 5.7157e+07 7.2664e+00 2.7429e-01 2.8261e-02 5.7031e-01 3.7312e-02 6.6287e-01
5.2552e-06 5.7047e+07 1.1890e+00 2.3296e-01 2.3057e-02 4.1642e-01 5.4375e-02 5.7118e-01
5.2653e-06 5.6937e+07 1.4067e+00 9.7116e-02 6.9957e-03 9.9224e-02 8.4047e-02 3.7437e-01
5.2754e-06 5.6828e+07 7.8045e+00 1.6204e-01 1.6980e-03 6.5890e-02 1.0466e-01 4.2833e-01
5.2855e-06 5.6720e+07 7.7291e+00 5.3861e-01 1.6720e-02 3.3379e-01 1.2648e-01 7.1969e-01
5.2956e-06 5.6611e+07 1.2735e+00 8.0519e-01 3.2235e-02 4.8117e-01 1.3449e-01 8.2242e-01
5.3057e-06 5.6504e+07 1.4849e+00 5.2880e-01 2.4203e-02 3.1759e-01 8.4448e-02 5.4089e-01
5.3158e-06 5.6396e+07 8.2943e+00 8.0886e-02 3.5762e-03 1.5804e-01 1.1556e-02 2.5016e-01
5.3259e-06 5.6289e+07 8.2404e+00 2.2867e-01 1.0596e-02 2.6952e-01 4.3544e-02 4.0206e-01
5.3360e-06 5.6183e+07 1.3670e+00 8.6419e-01 5.7666e-02 4.2400e-01 2.0802e-01 8.3860e-01
5.3461e-06 5.6076e+07 1.5716e+00 1.0460e+00 9.6396e-02 3.1071e-01 3.3219e-01 9.6185e-01
5.3563e-06 5.5971e+07 8.8371e+00 5.3109e-01 7.6201e-02 1.1879e-01 2.7290e-01 6.8550e-01
5.3664e-06 5.5865e+07 8.8073e+00 2.2414e-01 3.7311e-02 3.0047e-01 1.4435e-01 7.0508e-01
5.3765e-06 5.5760e+07 1.4709e+00 6.5567e-01 9.7728e-02 8.6922e-01 1.3673e-01 1.3709e+00
5.3866e-06 5.5656e+07 1.6679e+00 1.0935e+00 3.0846e-01 1.3409e+00 2.0172e-01 1.8380e+00
5.3967e-06 5.5551e+07 9.4406e+00 8.3423e-01 5.4964e-01 1.3801e+00 1.5374e-01 1.2172e+00
5.4068e-06 5.5447e+07 9.4383e+00 3.4956e-01 6.2853e-01 1.1463e+00 2.5960e-02 2.0357e-01
5.4169e-06 5.5344e+07 1.5866e+00 3.2852e-01 4.8364e-01 9.2534e-01 4.1161e-02 3.2403e-01
5.4270e-06 5.5241e+07 1.7754e+00 5.1182e-01 2.4285e-01 7.4802e-01 2.2096e-01 1.5972e+00
5.4371e-06 5.5138e+07 1.0114e+01 3.6410e-01 7.0037e-02 5.1966e-01 3.2305e-01 2.3545e+00
5.4472e-06 5.5036e+07 1.0144e+01 6.8425e-02 8.3654e-03 2.6535e-01 2.3900e-01 1.7031e+00
5.4573e-06 5.4934e+07 1.7161e+00 1.1602e-02 1.6758e-04 7.4698e-02 1.6357e-01 7.0398e-01
5.4674e-06 5.4833e+07 1.8959e+00 1.2481e-01 1.9935e-03 6.3600e-03 2.4350e-01 4.8545e-01
5.4775e-06 5.4731e+07 1.0870e+01 4.7550e-01 1.9757e-02 1.9339e-01 3.3046e-01 6.5536e-01
5.4876e-06 5.4631e+07 1.0936e+01 1.4552e+00 5.9536e-02 8.0906e-01 2.5791e-01 5.1431e-01
5.4977e-06 5.4530e+07 1.8618e+00 2.5807e+00 1.0947e-01 1.7078e+00 1.2658e-01 4.5244e-01
5.5078e-06 5.4430e+07 2.0315e+00 2.4511e+00 1.6829e-01 2.2947e+00 1.0739e-01 9.2560e-01
5.5180e-06 5.4330e+07 1.1722e+01 9.7446e-01 2.3917e-01 2.0522e+00 1.5317e-01 1.2396e+00
5.5281e-06 5.4231e+07 1.1829e+01 1.2598e-01 2.8974e-01 1.1472e+00 1.2299e-01 7.1502e-01
5.5382e-06 5.4132e+07 2.0264e+00 1.0608e+00 2.6679e-01 2.8882e-01 3.8128e-02 5.7454e-02
5.5483e-06 5.4033e+07 2.1849e+00 2.0823e+00 1.6907e-01 4.1748e-04 4.0791e-03 1.8825e-01
5.5584e-06 5.3935e+07 1.2686e+01 1.3770e+00 7.1266e-02 2.0689e-01 9.7395e-03 6.4787e-01
5.5685e-06 5.3837e+07 1.2843e+01 1.8409e-01 5.2810e-02 4.9975e-01 1.0125e-03 5.8135e-01
5.5786e-06 5.3740e+07 2.2134e+00 7.3882e-01 1.1697e-01 5.9616e-01 2.7934e-02 3.7199e-01
5.5887e-06 5.3643e+07 2.3594e+00 2.3079e+00 1.8882e-01 4.8906e-01 1.2781e-01 7.5299e-01
5.5988e-06 5.3546e+07 1.3785e+01 2.2879e+00 1.8618e-01 2.9979e-01 1.8875e-01 1.1990e+00
5.6089e-06 5.3449e+07 1.3999e+01 6.4997e-01 1.0793e-01 1.1405e-01 1.1911e-01 8.7678e-01
5.6190e-06 5.3353e+07 2.4271e+00 8.1468e-02 7.4017e-02 7.8851e-03 2.3774e-02 3.5968e-01
5.6291e-06 5.3257e+07 2.5591e+00 1.6023e+00 2.4374e-01 2.1603e-01 2.8191e-02 6.4029e-01
5.6392e-06 5.3162e+07 1.5044e+01 3.1030e+00 6.2857e-01 1.0764e+00 7.7716e-02 1.2679e+00
5.6493e-06 5.3067e+07 1.5326e+01 2.8927e+00 9.9483e-01 2.5124e+00 1.0524e-01 1.3415e+00
5.6594e-06 5.2972e+07 2.6729e+00 1.9506e+00 1.0419e+00 3.6318e+00 2.1030e-01 1.4455e+00
5.6695e-06 5.2878e+07 2.7891e+00 1.6487e+00 7.1777e-01 3.3617e+00 4.2714e-01 2.4362e+00
5.6797e-06 5.2784e+07 1.6497e+01 1.6293e+00 2.9254e-01 1.7702e+00 5.1580e-01 3.1979e+00
5.6898e-06 5.2690e+07 1.6860e+01 1.1718e+00 7.1247e-02 3.1588e-01 3.0133e-01 2.1908e+00
5.6999e-06 5.2596e+07 2.9576e+00 6.9418e-01 9.1539e-02 2.7411e-01 5.0428e-02 5.7904e-01
5.7100e-06 5.2503e+07 3.0560e+00 6.4482e-01 1.6544e-01 1.2041e+00 1.3415e-01 8.7538e-01
5.7201e-06 5.2411e+07 1.8185e+01 5.3198e-01 1.5296e-01 1.6032e+00 4.3172e-01 2.7234e+00
5.7302e-06 5.2318e+07 1.8647e+01 1.8961e-01 8.9236e-02 9.1874e-01 4.8656e-01 3.2044e+00
5.7403e-06 5.2226e+07 3.2900e+00 5.3901e-01 6.7685e-02 1.1341e-01 2.1341e-01 1.5822e+00
5.7504e-06 5.2134e+07 3.3681e+00 1.9919e+00 1.1912e-01 1.2136e-01 1.9232e-02 4.6655e-01
5.7605e-06 5.2043e+07 2.0164e+01 3.3680e+00 2.2823e-01 5.9245e-01 1.7155e-01 1.4450e+00
5.7706e-06 5.1952e+07 2.0745e+01 3.4270e+00 3.6401e-01 6.5563e-01 4.3881e-01 2.7011e+00
5.7807e-06 5.1861e+07 3.6813e+00 2.4274e+00 4.4660e-01 2.7724e-01 4.7818e-01 2.3118e+00
5.7908e-06 5.1770e+07 3.7363e+00 1.3579e+00 3.8084e-01 1.2436e-01 2.7397e-01 1.1342e+00
5.8009e-06 5.1680e+07 2.2505e+01 6.4001e-01 2.0146e-01 3.9949e-01 6.3232e-02 7.7627e-01
5.8110e-06 5.1590e+07 2.3234e+01 3.0873e-01 1.0958e-01 6.0018e-01 4.5051e-02 1.0355e+00
5.8211e-06 5.1501e+07 4.1467e+00 5.3939e-01 2.5570e-01 4.4530e-01 2.3623e-01 1.0730e+00
5.8312e-06 5.1411e+07 4.1751e+00 1.3133e+00 5.1987e-01 3.6202e-01 4.4682e-01 1.2133e+00
5.8413e-06 5.1322e+07 2.5302e+01 2.1944e+00 6.2155e-01 7.9264e-01 4.2370e-01 1.9815e+00
5.8515e-06 5.1234e+07 2.6216e+01 2.7375e+00 4.4974e-01 1.4601e+00 1.9496e-01 2.9089e+00
5.8616e-06 5.1145e+07 4.7061e+00 2.6189e+00 1.7675e-01 1.6781e+00 1.3074e-01 3.4648e+00
5.8717e-06 5.1057e+07 4.7038e+00 1.6652e+00 2.0454e-02 1.1989e+00 3.9775e-01 3.6417e+00
5.8818e-06 5.0970e+07 2.8683e+01 5.4387e-01 7.7516e-03 4.6110e-01 5.8929e-01 3.0235e+00
5.8919e-06 5.0882e+07 2.9833e+01 7.3889e-01 4.1308e-02 5.5225e-02 3.3813e-01 1.3773e+00
5.9020e-06 5.0795e+07 5.3869e+00 2.6206e+00 9.7432e-02 1.7895e-01 6.1184e-02 5.9868e-01
5.9121e-06 5.0708e+07 5.3492e+00 4.3490e+00 2.2780e-01 6.4048e-01 4.4823e-01 3.1146e+00
5.9222e-06 5.0622e+07 3.2825e+01 4.1771e+00 3.9986e-01 1.1760e+00 1.3227e+00 7.4392e+00
5.9323e-06 5.0536e+07 3.4279e+01 2.8384e+00 4.7959e-01 1.5772e+00 1.7900e+00 8.8304e+00
5.9424e-06 5.0450e+07 6.2272e+00 1.9235e+00 4.2062e-01 1.6109e+00 1.5672e+00 6.0241e+00
5.9525e-06 5.0364e+07 6.1485e+00 1.3368e+00 3.7503e-01 1.1307e+00 1.3082e+00 3.5330e+00
5.9626e-06 5.0279e+07 3.7975e+01 7.3271e-01 5.2732e-01 3.9712e-01 1.3894e+00 4.7345e+00
5.9727e-06 5.0194e+07 3.9832e+01 1.7417e+00 8.4048e-01 1.0662e-02 1.2937e+00 6.5557e+00
5.9828e-06 5.0109e+07 7.2814e+00 5.3678e+00 1.0419e+00 2.4937e-01 6.6406e-01 4.7264e+00
5.9929e-06 5.0024e+07 7.1552e+00 8.5630e+00 8.9706e-01 6.5750e-01 8.6141e-02 9.7316e-01
6.0030e-06 4.9940e+07 4.4494e+01 7.4940e+00 4.7623e-01 6.2273e-01 1.4447e-01 2.9481e-01
6.0132e-06 4.9856e+07 4.6895e+01 3.3589e+00 1.0389e-01 2.0767e-01 4.5756e-01 3.2893e+00
6.0233e-06 4.9772e+07 8.6293e+00 6.2068e-01 1.9793e-02 8.4557e-03 4.5795e-01 6.1056e+00
6.0334e-06 4.9689e+07 8.4485e+00 3.1579e-01 1.3351e-01 3.1586e-01 4.5132e-01 6.7000e+00
6.0435e-06 4.9606e+07 5.2916e+01 1.5406e-01 1.8368e-01 8.7772e-01 9.2081e-01 6.2628e+00
6.0536e-06 4.9523e+07 5.6072e+01 4.7248e-01 1.0003e-01 1.3661e+00 1.3462e+00 5.1834e+00
6.0637e-06 4.9441e+07 1.0392e+01 3.7292e+00 5.1994e-02 1.5546e+00 9.1942e-01 2.6597e+00
6.0738e-06 4.9358e+07 1.0149e+01 7.8503e+00 1.1170e-01 1.2478e+00 1.2537e-01 4.4084e-01
6.0839e-06 4.9276e+07 6.4067e+01 7.3540e+00 1.0903e-01 7.5583e-01 2.7348e-01 2.0092e+00
6.0940e-06 4.9195e+07 6.8309e+01 2.8202e+00 1.0489e-02 1.1272e+00 1.4265e+00 6.9203e+00
6.1041e-06 4.9113e+07 1.2759e+01 1.7133e+00 1.9846e-01 2.7826e+00 2.1239e+00 1.0154e+01
6.1142e-06 4.9032e+07 1.2450e+01 6.6151e+00 9.5859e-01 4.1569e+00 1.5037e+00 8.5905e+00
6.1243e-06 4.8951e+07 7.9276e+01 1.0157e+01 1.7681e+00 3.3937e+00 4.6910e-01 4.6552e+00
6.1344e-06 4.8870e+07 8.5141e+01 6.5174e+00 1.6749e+00 1.5497e+00 1.6372e-01 2.2096e+00
6.1445e-06 4.8790e+07 1.6046e+01 1.1500e+00 6.4121e-01 1.8682e+00 4.0666e-01 2.2060e+00
6.1546e-06 4.8710e+07 1.5672e+01 2.6571e+00 1.3851e-02 4.9242e+00 4.8750e-01 3.8026e+00
6.1647e-06 4.8630e+07 1.0079e+02 1.0108e+01 1.1204e+00 7.0069e+00 5.7048e-01 6.3259e+00
6.1749e-06 4.8551e+07 1.0921e+02 1.5343e+01 3.5982e+00 5.2917e+00 1.2034e+00 8.3591e+00
6.1850e-06 4.8471e+07 2.0800e+01 1.4459e+01 5.6443e+00 2.2370e+00 2.0544e+00 8.1668e+00
6.1951e-06 4.8392e+07 2.0386e+01 1.0528e+01 5.8910e+00 1.8483e+00 2.3206e+00 6.8795e+00
6.2052e-06 4.8313e+07 1.3268e+02 7.1532e+00 4.5682e+00 3.5285e+00 2.0261e+00 7.7519e+00
6.2153e-06 4.8235e+07 1.4538e+02 5.1014e+00 2.8266e+00 3.6785e+00 1.7606e+00 1.0297e+01
6.2254e-06 4.8156e+07 2.8049e+01 4.2057e+00 1.4869e+00 2.3040e+00 1.4625e+00 9.8473e+00
6.2355e-06 4.8078e+07 2.7684e+01 4.3641e+00 6.8400e-01 3.0564e+00 8.1854e-01 6.4013e+00
6.2456e-06 4.8001e+07 1.8291e+02 5.1833e+00 2.6381e-01 6.3816e+00 6.0048e-01 7.9983e+00
6.2557e-06 4.7923e+07 2.0339e+02 6.4078e+00 8.9656e-02 7.8472e+00 1.7771e+00 1.8257e+01
6.2658e-06 4.7846e+07 3.9915e+01 7.1786e+00 7.7613e-02 5.0409e+00 3.2286e+00 2.6081e+01
6.2759e-06 4.7769e+07 3.9882e+01 5.4569e+00 1.6366e-01 1.3036e+00 2.7401e+00 1.9914e+01
6.2860e-06 4.7692e+07 2.6888e+02 1.9854e+00 2.2611e-01 5.2592e-02 9.9720e-01 1.0133e+01
6.2961e-06 4.7615e+07 3.0531e+02 2.3860e+00 1.3934e-01 1.6834e-01 1.5192e+00 1.9604e+01
6.3062e-06 4.7539e+07 6.1365e+01 8.4439e+00 1.5412e-01 4.9141e-01 4.6830e+00 4.6618e+01
6.3163e-06 4.7463e+07 6.2626e+01 1.1646e+01 9.8441e-01 3.9916e+00 5.6233e+00 5.8834e+01
6.3264e-06 4.7387e+07 4.3495e+02 6.8145e+00 2.8773e+00 1.2227e+01 2.3613e+00 4.1410e+01
6.3366e-06 4.7312e+07 5.1011e+02 5.7277e+00 4.7222e+00 1.9394e+01 2.3166e+00 2.9806e+01
6.3467e-06 4.7236e+07 1.0645e+02 1.8599e+01 5.0965e+00 1.8158e+01 1.3086e+01 6.2237e+01
6.3568e-06 4.7161e+07 1.1288e+02 3.1050e+01 4.3989e+00 9.9205e+00 2.8573e+01 1.1509e+02
6.3669e-06 4.7086e+07 8.2408e+02 3.1334e+01 4.6724e+00 5.0790e+00 3.5276e+01 1.3580e+02
6.3770e-06 4.7012e+07 1.0238e+03 4.9328e+01 6.6660e+00 1.4896e+01 3.3518e+01 1.3456e+02
6.3871e-06 4.6937e+07 2.2900e+02 1.0758e+02 8.4858e+00 4.3149e+01 3.6640e+01 1.6534e+02
6.3972e-06 4.6863e+07 2.6324e+02 1.3407e+02 8.3147e+00 7.5818e+01 4.1817e+01 1.9540e+02
6.4073e-06 4.6789e+07 2.1346e+03 4.8886e+01 7.1283e+00 7.8238e+01 2.6589e+01 1.2747e+02
6.4174e-06 4.6716e+07 3.0318e+03 4.3085e+01 7.8259e+00 3.3105e+01 6.2571e+00 9.3638e+01
6.4275e-06 4.6642e+07 8.1101e+02 6.6265e+02 1.5111e+01 1.4678e+01 8.0927e+01 6.3036e+02
6.4376e-06 4.6569e+07 1.1956e+03 2.3536e+03 3.9995e+01 1.9965e+02 3.6401e+02 2.2524e+03
6.4477e-06 4.6496e+07 1.4246e+04 4.7966e+03 9.9487e+01 7.1928e+02 8.2258e+02 4.6783e+03
6.4578e-06 4.6423e+07 3.9973e+04 6.8374e+03 1.9884e+02 1.4466e+03 1.2206e+03 6.6660e+03
6.4679e-06 4.6351e+07 6.2078e+04 7.3011e+03 3.0762e+02 1.9807e+03 1.2881e+03 6.9399e+03
6.4780e-06 4.6278e+07 6.2381e+04 5.9586e+03 3.6423e+02 1.9454e+03 9.7328e+02 5.3734e+03
6.4881e-06 4.6206e+07 4.0632e+04 3.6682e+03 3.2280e+02 1.3483e+03 4.9883e+02 3.1097e+03
6.4982e-06 4.6134e+07 1.4777e+04 1.6081e+03 2.0237e+02 6.0292e+02 1.5158e+02 1.4574e+03
6.5084e-06 4.6063e+07 1.3485e+03 4.2915e+02 8.0437e+01 1.5780e+02 3.6830e+01 8.0147e+02
6.5185e-06 4.5991e+07 7.2566e+02 6.1352e+01 2.7163e+01 1.1818e+02 5.2427e+01 6.4104e+02
6.5286e-06 4.5920e+07 2.9629e+03 9.3140e+01 4.5993e+01 2.4868e+02 6.0927e+01 4.4329e+02
6.5387e-06 4.5849e+07 2.1587e+03 1.8088e+02 8.2286e+01 2.9295e+02 2.9200e+01 1.7323e+02
