Frequency(THz) Wavelength(um) Source Detector[0] Detector[1] Detector[2] Detector[3] Detector[4]
6.9692e+02 4.3017e-01 4.7768e+00 3.6807e-08 2.2348e-05 1.5142e-05 4.9974e-05 1.3945e-05
6.9854e+02 4.2917e-01 4.7334e+00 3.5772e-08 2.1776e-05 1.5465e-05 5.0837e-05 1.3938e-05
7.0015e+02 4.2818e-01 4.6900e+00 3.4952e-08 2.1540e-05 1.5900e-05 5.1764e-05 1.3867e-05
7.0177e+02 4.2719e-01 4.6465e+00 3.5882e-08 2.1390e-05 1.6366e-05 5.2411e-05 1.3865e-05
7.0339e+02 4.2621e-01 4.6030e+00 3.6727e-08 2.0922e-05 1.6750e-05 5.3027e-05 1.3936e-05
7.0500e+02 4.2523e-01 4.5596e+00 3.5774e-08 2.0356e-05 1.7125e-05 5.3995e-05 1.3944e-05
7.0662e+02 4.2426e-01 4.5161e+00 3.4747e-08 2.0116e-05 1.7618e-05 5.5106e-05 1.3872e-05
7.0824e+02 4.2329e-01 4.4726e+00 3.5531e-08 2.0016e-05 1.8172e-05 5.5945e-05 1.3855e-05
7.0986e+02 4.2233e-01 4.4292e+00 3.6526e-08 1.9617e-05 1.8648e-05 5.6687e-05 1.3925e-05
7.1147e+02 4.2137e-01 4.3858e+00 3.5687e-08 1.9075e-05 1.9094e-05 5.7785e-05 1.3948e-05
7.1309e+02 4.2041e-01 4.3424e+00 3.4482e-08 1.8845e-05 1.9660e-05 5.9117e-05 1.3878e-05
7.1471e+02 4.1946e-01 4.2990e+00 3.5106e-08 1.8806e-05 2.0319e-05 6.0202e-05 1.3844e-05
7.1632e+02 4.1852e-01 4.2557e+00 3.6238e-08 1.8495e-05 2.0913e-05 6.1122e-05 1.3907e-05
7.1794e+02 4.1757e-01 4.2125e+00 3.5548e-08 1.8001e-05 2.1456e-05 6.2389e-05 1.3944e-05
7.1956e+02 4.1663e-01 4.1693e+00 3.4205e-08 1.7806e-05 2.2117e-05 6.3988e-05 1.3877e-05
7.2117e+02 4.1570e-01 4.1262e+00 3.4673e-08 1.7851e-05 2.2906e-05 6.5389e-05 1.3824e-05
7.2279e+02 4.1477e-01 4.0832e+00 3.5946e-08 1.7655e-05 2.3652e-05 6.6561e-05 1.3875e-05
7.2441e+02 4.1384e-01 4.0402e+00 3.5444e-08 1.7247e-05 2.4328e-05 6.8055e-05 1.3921e-05
7.2603e+02 4.1292e-01 3.9974e+00 3.4021e-08 1.7126e-05 2.5114e-05 6.9985e-05 1.3857e-05
7.2764e+02 4.1201e-01 3.9546e+00 3.4371e-08 1.7297e-05 2.6067e-05 7.1796e-05 1.3783e-05
7.2926e+02 4.1109e-01 3.9120e+00 3.5815e-08 1.7263e-05 2.7010e-05 7.3320e-05 1.3814e-05
7.3088e+02 4.1018e-01 3.8694e+00 3.5562e-08 1.6995e-05 2.7870e-05 7.5128e-05 1.3862e-05
7.3249e+02 4.0928e-01 3.8270e+00 3.4146e-08 1.7015e-05 2.8827e-05 7.7479e-05 1.3800e-05
7.3411e+02 4.0838e-01 3.7847e+00 3.4468e-08 1.7387e-05 2.9989e-05 7.9825e-05 1.3699e-05
7.3573e+02 4.0748e-01 3.7425e+00 3.6173e-08 1.7595e-05 3.1190e-05 8.1845e-05 1.3699e-05
7.3734e+02 4.0658e-01 3.7005e+00 3.6280e-08 1.7559e-05 3.2303e-05 8.4092e-05 1.3739e-05
7.3896e+02 4.0569e-01 3.6586e+00 3.5014e-08 1.7829e-05 3.3497e-05 8.6993e-05 1.3671e-05
7.4058e+02 4.0481e-01 3.6168e+00 3.5489e-08 1.8534e-05 3.4936e-05 9.0045e-05 1.3536e-05
7.4219e+02 4.0393e-01 3.5752e+00 3.7668e-08 1.9129e-05 3.6478e-05 9.2760e-05 1.3488e-05
7.4381e+02 4.0305e-01 3.5338e+00 3.8357e-08 1.9481e-05 3.7940e-05 9.5630e-05 1.3500e-05
7.4543e+02 4.0217e-01 3.4925e+00 3.7498e-08 2.0189e-05 3.9463e-05 9.9263e-05 1.3413e-05
7.4705e+02 4.0130e-01 3.4514e+00 3.8479e-08 2.1458e-05 4.1270e-05 1.0325e-04 1.3229e-05
7.4866e+02 4.0044e-01 3.4105e+00 4.1577e-08 2.2703e-05 4.3262e-05 1.0694e-04 1.3107e-05
7.5028e+02 3.9957e-01 3.3697e+00 4.3317e-08 2.3725e-05 4.5203e-05 1.1069e-04 1.3060e-05
7.5190e+02 3.9871e-01 3.3292e+00 4.3367e-08 2.5199e-05 4.7180e-05 1.1530e-04 1.2926e-05
7.5351e+02 3.9786e-01 3.2888e+00 4.5530e-08 2.7445e-05 4.9473e-05 1.2052e-04 1.2665e-05
7.5513e+02 3.9701e-01 3.2486e+00 5.0453e-08 2.9818e-05 5.2046e-05 1.2553e-04 1.2430e-05
7.5675e+02 3.9616e-01 3.2087e+00 5.4230e-08 3.2020e-05 5.4616e-05 1.3048e-04 1.2273e-05
7.5836e+02 3.9531e-01 3.1689e+00 5.6205e-08 3.4843e-05 5.7189e-05 1.3634e-04 1.2042e-05
7.5998e+02 3.9447e-01 3.1293e+00 6.0853e-08 3.8787e-05 6.0080e-05 1.4310e-04 1.1656e-05
7.6160e+02 3.9364e-01 3.0900e+00 6.9379e-08 4.3139e-05 6.3339e-05 1.4976e-04 1.1247e-05
7.6322e+02 3.9280e-01 3.0509e+00 7.7213e-08 4.7430e-05 6.6642e-05 1.5620e-04 1.0902e-05
7.6483e+02 3.9197e-01 3.0120e+00 8.3149e-08 5.2584e-05 6.9871e-05 1.6341e-04 1.0496e-05
7.6645e+02 3.9114e-01 2.9733e+00 9.2682e-08 5.9393e-05 7.3326e-05 1.7169e-04 9.9131e-06
7.6807e+02 3.9032e-01 2.9348e+00 1.0803e-07 6.7080e-05 7.7144e-05 1.7994e-04 9.2527e-06
7.6968e+02 3.8950e-01 2.8966e+00 1.2365e-07 7.4850e-05 8.0968e-05 1.8752e-04 8.6297e-06
7.7130e+02 3.8868e-01 2.8587e+00 1.3714e-07 8.3671e-05 8.4487e-05 1.9529e-04 7.9618e-06
7.7292e+02 3.8787e-01 2.8209e+00 1.5519e-07 9.4721e-05 8.7883e-05 2.0382e-04 7.1280e-06
7.7453e+02 3.8706e-01 2.7835e+00 1.8179e-07 1.0716e-04 9.1337e-05 2.1193e-04 6.1947e-06
7.7615e+02 3.8626e-01 2.7462e+00 2.1011e-07 1.1953e-04 9.4469e-05 2.1831e-04 5.2970e-06
7.7777e+02 3.8545e-01 2.7093e+00 2.3500e-07 1.3246e-04 9.6731e-05 2.2332e-04 4.4183e-06
7.7939e+02 3.8465e-01 2.6725e+00 2.6354e-07 1.4742e-04 9.8083e-05 2.2774e-04 3.4782e-06
7.8100e+02 3.8386e-01 2.6361e+00 3.0230e-07 1.6351e-04 9.8738e-05 2.3060e-04 2.5397e-06
7.8262e+02 3.8306e-01 2.5999e+00 3.4325e-07 1.7824e-04 9.8450e-05 2.3015e-04 1.7457e-06
7.8424e+02 3.8227e-01 2.5639e+00 3.7626e-07 1.9129e-04 9.6660e-05 2.2630e-04 1.1311e-06
7.8585e+02 3.8149e-01 2.5283e+00 4.0682e-07 2.0436e-04 9.3281e-05 2.2033e-04 6.6877e-07
7.8747e+02 3.8070e-01 2.4929e+00 4.4509e-07 2.1710e-04 8.8778e-05 2.1238e-04 4.2072e-07
7.8909e+02 3.7992e-01 2.4578e+00 4.8450e-07 2.2659e-04 8.3423e-05 2.0135e-04 4.7504e-07
7.9070e+02 3.7915e-01 2.4229e+00 5.1040e-07 2.3181e-04 7.7064e-05 1.8724e-04 8.0606e-07
7.9232e+02 3.7837e-01 2.3884e+00 5.2540e-07 2.3512e-04 6.9774e-05 1.7188e-04 1.3545e-06
7.9394e+02 3.7760e-01 2.3541e+00 5.4469e-07 2.3793e-04 6.2165e-05 1.5664e-04 2.1572e-06
7.9556e+02 3.7683e-01 2.3201e+00 5.6779e-07 2.3813e-04 5.4790e-05 1.4107e-04 3.2373e-06
7.9717e+02 3.7607e-01 2.2863e+00 5.7837e-07 2.3421e-04 4.7667e-05 1.2483e-04 4.4707e-06
7.9879e+02 3.7531e-01 2.2529e+00 5.7453e-07 2.2864e-04 4.0696e-05 1.0909e-04 5.7447e-06
8.0041e+02 3.7455e-01 2.2198e+00 5.7409e-07 2.2412e-04 3.4152e-05 9.5141e-05 7.1336e-06
8.0202e+02 3.7380e-01 2.1869e+00 5.8341e-07 2.1934e-04 2.8396e-05 8.2666e-05 8.7150e-06
8.0364e+02 3.7304e-01 2.1544e+00 5.8622e-07 2.1193e-04 2.3383e-05 7.0733e-05 1.0345e-05
8.0526e+02 3.7229e-01 2.1221e+00 5.7427e-07 2.0336e-04 1.8851e-05 5.9616e-05 1.1865e-05
8.0687e+02 3.7155e-01 2.0901e+00 5.6414e-07 1.9674e-04 1.4805e-05 5.0229e-05 1.3391e-05
8.0849e+02 3.7080e-01 2.0584e+00 5.6797e-07 1.9151e-04 1.1431e-05 4.2429e-05 1.5113e-05
8.1011e+02 3.7006e-01 2.0270e+00 5.7132e-07 1.8471e-04 8.6949e-06 3.5273e-05 1.6918e-05
8.1173e+02 3.6933e-01 1.9960e+00 5.5999e-07 1.7660e-04 6.3725e-06 2.8594e-05 1.8571e-05
8.1334e+02 3.6859e-01 1.9652e+00 5.4724e-07 1.7035e-04 4.4035e-06 2.3030e-05 2.0174e-05
8.1496e+02 3.6786e-01 1.9347e+00 5.5008e-07 1.6630e-04 2.8932e-06 1.8657e-05 2.2026e-05
8.1658e+02 3.6713e-01 1.9045e+00 5.5756e-07 1.6132e-04 1.8285e-06 1.4789e-05 2.4083e-05
8.1819e+02 3.6641e-01 1.8746e+00 5.5073e-07 1.5464e-04 1.0764e-06 1.1147e-05 2.6028e-05
8.1981e+02 3.6569e-01 1.8450e+00 5.3842e-07 1.4930e-04 6.1725e-07 8.1545e-06 2.7889e-05
8.2143e+02 3.6497e-01 1.8158e+00 5.4163e-07 1.4650e-04 5.2504e-07 5.9686e-06 3.0061e-05
8.2304e+02 3.6425e-01 1.7868e+00 5.5416e-07 1.4333e-04 7.7238e-07 4.1714e-06 3.2616e-05
8.2466e+02 3.6353e-01 1.7581e+00 5.5342e-07 1.3809e-04 1.2899e-06 2.5582e-06 3.5173e-05
8.2628e+02 3.6282e-01 1.7298e+00 5.4283e-07 1.3349e-04 2.1469e-06 1.4026e-06 3.7641e-05
8.2790e+02 3.6211e-01 1.7017e+00 5.4647e-07 1.3159e-04 3.4410e-06 8.0210e-07 4.0486e-05
8.2951e+02 3.6141e-01 1.6739e+00 5.6404e-07 1.2988e-04 5.1093e-06 5.1334e-07 4.3956e-05
8.3113e+02 3.6071e-01 1.6465e+00 5.7027e-07 1.2585e-04 7.0991e-06 5.2797e-07 4.7650e-05
8.3275e+02 3.6000e-01 1.6193e+00 5.6208e-07 1.2167e-04 9.5979e-06 1.0997e-06 5.1313e-05
8.3436e+02 3.5931e-01 1.5925e+00 5.6556e-07 1.2018e-04 1.2810e-05 2.1771e-06 5.5446e-05
8.3598e+02 3.5861e-01 1.5659e+00 5.8745e-07 1.1947e-04 1.6659e-05 3.5447e-06 6.0540e-05
8.3760e+02 3.5792e-01 1.5397e+00 6.0106e-07 1.1631e-04 2.1061e-05 5.4768e-06 6.6250e-05
8.3921e+02 3.5723e-01 1.5138e+00 5.9535e-07 1.1213e-04 2.6339e-05 8.4298e-06 7.2110e-05
8.4083e+02 3.5654e-01 1.4881e+00 5.9666e-07 1.1040e-04 3.2923e-05 1.2208e-05 7.8572e-05
8.4245e+02 3.5586e-01 1.4628e+00 6.2003e-07 1.1001e-04 4.0802e-05 1.6421e-05 8.6416e-05
8.4406e+02 3.5518e-01 1.4378e+00 6.3908e-07 1.0714e-04 4.9806e-05 2.1624e-05 9.5451e-05
8.4568e+02 3.5450e-01 1.4130e+00 6.3304e-07 1.0226e-04 6.0319e-05 2.8797e-05 1.0490e-04
8.4730e+02 3.5382e-01 1.3886e+00 6.2529e-07 9.9250e-05 7.3045e-05 3.7745e-05 1.1488e-04
8.4892e+02 3.5315e-01 1.3645e+00 6.3962e-07 9.8020e-05 8.8047e-05 4.7535e-05 1.2627e-04
8.5053e+02 3.5248e-01 1.3406e+00 6.5293e-07 9.4415e-05 1.0474e-04 5.8585e-05 1.3894e-04
8.5215e+02 3.5181e-01 1.3171e+00 6.3381e-07 8.7872e-05 1.2289e-04 7.2416e-05 1.5138e-04
8.5377e+02 3.5114e-01 1.2938e+00 5.9821e-07 8.2570e-05 1.4274e-04 8.8828e-05 1.6253e-04
8.5538e+02 3.5048e-01 1.2709e+00 5.7841e-07 7.9732e-05 1.6359e-04 1.0538e-04 1.7247e-04
8.5700e+02 3.4982e-01 1.2482e+00 5.6130e-07 7.5529e-05 1.8328e-04 1.2061e-04 1.8078e-04
8.5862e+02 3.4916e-01 1.2259e+00 5.1183e-07 6.8799e-05 1.9961e-04 1.3546e-04 1.8536e-04
8.6023e+02 3.4850e-01 1.2038e+00 4.4025e-07 6.4094e-05 2.1165e-04 1.4993e-04 1.8438e-04
8.6185e+02 3.4785e-01 1.1820e+00 3.8806e-07 6.3851e-05 2.1900e-04 1.6078e-04 1.7834e-04
8.6347e+02 3.4720e-01 1.1606e+00 3.5741e-07 6.4241e-05 2.2073e-04 1.6523e-04 1.6906e-04
8.6509e+02 3.4655e-01 1.1394e+00 3.1548e-07 6.2904e-05 2.1631e-04 1.6508e-04 1.5726e-04
8.6670e+02 3.4590e-01 1.1184e+00 2.6438e-07 6.4009e-05 2.0713e-04 1.6390e-04 1.4286e-04
8.6832e+02 3.4526e-01 1.0978e+00 2.4201e-07 7.0338e-05 1.9569e-04 1.6150e-04 1.2702e-04
8.6994e+02 3.4461e-01 1.0775e+00 2.5043e-07 7.7105e-05 1.8336e-04 1.5528e-04 1.1208e-04
8.7155e+02 3.4397e-01 1.0574e+00 2.5094e-07 8.0332e-05 1.7006e-04 1.4614e-04 9.9075e-05
8.7317e+02 3.4334e-01 1.0376e+00 2.3942e-07 8.4786e-05 1.5621e-04 1.3855e-04 8.7113e-05
8.7479e+02 3.4270e-01 1.0181e+00 2.5557e-07 9.5293e-05 1.4328e-04 1.3381e-04 7.5600e-05
8.7640e+02 3.4207e-01 9.9889e-01 3.0223e-07 1.0663e-04 1.3211e-04 1.2834e-04 6.5520e-05
8.7802e+02 3.4144e-01 9.7993e-01 3.3240e-07 1.1242e-04 1.2193e-04 1.2048e-04 5.7654e-05
8.7964e+02 3.4081e-01 9.6125e-01 3.4037e-07 1.1826e-04 1.1199e-04 1.1396e-04 5.1072e-05
8.8126e+02 3.4019e-01 9.4284e-01 3.8098e-07 1.3287e-04 1.0292e-04 1.1163e-04 4.4623e-05
8.8287e+02 3.3956e-01 9.2470e-01 4.6415e-07 1.5112e-04 9.5540e-05 1.1019e-04 3.8741e-05
8.8449e+02 3.3894e-01 9.0682e-01 5.2484e-07 1.6203e-04 8.9259e-05 1.0592e-04 3.4367e-05
8.8611e+02 3.3833e-01 8.8921e-01 5.4799e-07 1.7103e-04 8.3033e-05 1.0169e-04 3.1016e-05
8.8772e+02 3.3771e-01 8.7187e-01 6.1628e-07 1.9380e-04 7.7084e-05 1.0226e-04 2.7488e-05
8.8934e+02 3.3710e-01 8.5478e-01 7.6072e-07 2.2740e-04 7.2332e-05 1.0548e-04 2.3895e-05
8.9096e+02 3.3648e-01 8.3796e-01 8.8494e-07 2.5274e-04 6.8587e-05 1.0561e-04 2.1281e-05
8.9257e+02 3.3587e-01 8.2139e-01 9.4607e-07 2.7257e-04 6.4774e-05 1.0420e-04 1.9556e-05
8.9419e+02 3.3527e-01 8.0507e-01 1.0769e-06 3.1647e-04 6.0766e-05 1.0862e-04 1.7542e-05
8.9581e+02 3.3466e-01 7.8901e-01 1.3684e-06 3.9159e-04 5.7506e-05 1.1908e-04 1.5078e-05
8.9743e+02 3.3406e-01 7.7320e-01 1.6757e-06 4.6471e-04 5.5196e-05 1.2721e-04 1.3257e-05
8.9904e+02 3.3346e-01 7.5764e-01 1.8840e-06 5.2839e-04 5.2826e-05 1.3199e-04 1.2288e-05
9.0066e+02 3.3286e-01 7.4232e-01 2.2365e-06 6.4807e-04 4.9880e-05 1.4581e-04 1.0980e-05
9.0228e+02 3.3226e-01 7.2725e-01 3.0356e-06 8.8130e-04 4.7164e-05 1.7590e-04 8.9480e-06
9.0389e+02 3.3167e-01 7.1242e-01 4.1079e-06 1.1832e-03 4.5278e-05 2.1085e-04 7.4207e-06
9.0551e+02 3.3108e-01 6.9782e-01 5.1619e-06 1.5190e-03 4.3379e-05 2.4370e-04 6.8707e-06
9.0713e+02 3.3049e-01 6.8347e-01 6.8646e-06 2.1186e-03 4.0369e-05 3.0335e-04 6.0154e-06
9.0874e+02 3.2990e-01 6.6935e-01 1.0785e-05 3.4619e-03 3.6796e-05 4.3544e-04 5.0972e-06
9.1036e+02 3.2931e-01 6.5546e-01 1.7381e-05 5.7734e-03 3.5220e-05 6.3456e-04 8.2508e-06
9.1198e+02 3.2873e-01 6.4180e-01 2.4222e-05 8.4650e-03 3.9150e-05 8.1015e-04 1.9402e-05
9.1360e+02 3.2815e-01 6.2838e-01 2.7240e-05 1.0260e-02 5.1000e-05 8.4693e-04 3.6108e-05
9.1521e+02 3.2757e-01 6.1517e-01 2.4346e-05 1.0124e-02 6.9129e-05 7.0870e-04 5.0520e-05
9.1683e+02 3.2699e-01 6.0219e-01 1.7469e-05 8.1838e-03 8.6905e-05 4.7380e-04 5.7278e-05
9.1845e+02 3.2641e-01 5.8943e-01 1.0660e-05 5.6972e-03 9.8044e-05 2.6384e-04 5.8309e-05
9.2006e+02 3.2584e-01 5.7689e-01 6.5005e-06 4.0348e-03 1.0494e-04 1.4489e-04 5.9217e-05
9.2168e+02 3.2527e-01 5.6456e-01 4.7042e-06 3.6426e-03 1.1837e-04 9.9015e-05 6.3678e-05
9.2330e+02 3.2470e-01 5.5245e-01 3.7291e-06 3.9058e-03 1.4429e-04 7.4870e-05 7.2957e-05
9.2491e+02 3.2413e-01 5.4055e-01 2.7792e-06 3.8966e-03 1.7155e-04 4.6071e-05 8.7652e-05
9.2653e+02 3.2356e-01 5.2885e-01 2.0183e-06 3.1895e-03 1.7826e-04 2.0535e-05 1.0555e-04
9.2815e+02 3.2300e-01 5.1737e-01 1.6187e-06 2.0431e-03 1.5277e-04 1.2189e-05 1.1824e-04
9.2976e+02 3.2244e-01 5.0608e-01 1.3486e-06 9.8480e-04 1.0563e-04 1.9237e-05 1.1472e-04
9.3138e+02 3.2188e-01 4.9500e-01 9.8860e-07 3.3407e-04 5.9079e-05 2.8308e-05 9.1257e-05
9.3300e+02 3.2132e-01 4.8412e-01 6.2797e-07 7.1307e-05 2.7756e-05 2.9381e-05 5.6686e-05
9.3462e+02 3.2077e-01 4.7343e-01 4.2191e-07 1.1260e-05 1.1938e-05 2.2315e-05 2.5796e-05
9.3623e+02 3.2021e-01 4.6294e-01 3.3426e-07 5.4142e-06 5.3579e-06 1.2723e-05 7.7325e-06
9.3785e+02 3.1966e-01 4.5264e-01 2.4930e-07 2.1133e-06 3.2635e-06 5.6059e-06 1.3968e-06
9.3947e+02 3.1911e-01 4.4253e-01 1.6211e-07 5.8016e-08 3.0907e-06 2.4944e-06 4.8461e-07
9.4108e+02 3.1856e-01 4.3260e-01 1.3032e-07 8.0754e-07 3.7399e-06 2.0493e-06 3.9642e-07
9.4270e+02 3.1801e-01 4.2286e-01 1.4108e-07 1.1061e-06 7.7610e-06 2.1606e-06 1.1736e-07
9.4432e+02 3.1747e-01 4.1331e-01 1.3635e-07 5.0036e-07 2.0840e-05 1.7641e-06 1.4069e-08
9.4593e+02 3.1693e-01 4.0393e-01 1.1208e-07 8.4885e-07 4.4943e-05 1.1562e-06 6.2855e-08
9.4755e+02 3.1639e-01 3.9472e-01 1.0492e-07 1.9310e-06 7.2897e-05 9.3670e-07 3.6323e-08
9.4917e+02 3.1585e-01 3.8570e-01 1.1514e-07 2.3068e-06 9.2902e-05 1.0664e-06 2.4651e-08
9.5079e+02 3.1531e-01 3.7684e-01 1.1235e-07 2.2453e-06 9.8433e-05 1.0659e-06 2.0657e-07
9.5240e+02 3.1477e-01 3.6816e-01 9.5618e-08 2.8430e-06 9.1702e-05 7.4120e-07 4.9443e-07
9.5402e+02 3.1424e-01 3.5964e-01 8.9722e-08 3.6052e-06 7.8171e-05 3.4150e-07 6.6377e-07
9.5564e+02 3.1371e-01 3.5129e-01 9.4237e-08 3.1448e-06 6.1030e-05 1.2301e-07 6.3428e-07
9.5725e+02 3.1318e-01 3.4310e-01 8.5075e-08 1.5506e-06 4.1976e-05 6.9541e-08 4.7944e-07
9.5887e+02 3.1265e-01 3.3507e-01 6.0308e-08 2.9164e-07 2.4230e-05 4.7864e-08 2.8889e-07
9.6049e+02 3.1213e-01 3.2720e-01 4.3347e-08 8.6935e-08 1.1698e-05 1.5213e-08 1.2385e-07
9.6210e+02 3.1160e-01 3.1949e-01 4.2244e-08 2.7389e-07 5.5315e-06 5.7285e-10 2.8068e-08
9.6372e+02 3.1108e-01 3.1193e-01 4.0545e-08 2.0346e-07 3.4286e-06 6.4689e-09 3.5703e-09
9.6534e+02 3.1056e-01 3.0452e-01 2.9893e-08 6.2188e-08 2.4880e-06 8.8872e-09 7.3756e-09
9.6696e+02 3.1004e-01 2.9726e-01 2.1792e-08 1.4746e-07 1.5901e-06 3.1155e-09 4.9182e-09
9.6857e+02 3.0952e-01 2.9015e-01 2.2794e-08 2.6571e-07 9.4823e-07 5.6046e-10 5.0931e-11
9.7019e+02 3.0900e-01 2.8318e-01 2.3208e-08 1.8306e-07 6.6436e-07 2.6544e-09 3.1851e-09
9.7181e+02 3.0849e-01 2.7635e-01 1.6737e-08 5.0677e-08 4.6292e-07 3.0883e-09 6.4406e-09
9.7342e+02 3.0798e-01 2.6967e-01 1.0987e-08 6.4278e-08 2.2663e-07 1.5877e-09 2.8515e-09
9.7504e+02 3.0747e-01 2.6312e-01 1.1618e-08 1.2328e-07 7.9348e-08 1.3795e-09 1.4127e-11
9.7666e+02 3.0696e-01 2.5671e-01 1.2571e-08 8.0791e-08 5.5607e-08 2.1168e-09 2.7005e-09
9.7827e+02 3.0645e-01 2.5043e-01 8.7443e-09 1.2655e-08 5.0477e-08 2.2548e-09 4.0263e-09
9.7989e+02 3.0594e-01 2.4428e-01 4.8202e-09 2.8789e-08 2.4232e-08 2.0461e-09 1.1262e-09
9.8151e+02 3.0544e-01 2.3827e-01 5.1416e-09 6.5970e-08 2.4730e-08 1.6335e-09 7.3681e-10
9.8313e+02 3.0494e-01 2.3238e-01 6.0431e-09 3.9655e-08 5.3925e-08 9.3248e-10 4.5526e-09
9.8474e+02 3.0444e-01 2.2661e-01 3.9881e-09 3.1856e-09 6.4408e-08 1.0991e-09 5.5786e-09
9.8636e+02 3.0394e-01 2.2097e-01 1.9155e-09 1.9524e-08 5.0951e-08 2.3379e-09 2.0937e-09
9.8798e+02 3.0344e-01 2.1545e-01 2.4798e-09 4.0706e-08 4.4726e-08 2.4789e-09 5.7139e-10
9.8959e+02 3.0295e-01 2.1005e-01 3.0248e-09 2.0874e-08 5.1946e-08 9.4002e-10 2.7987e-09
9.9121e+02 3.0245e-01 2.0476e-01 1.4898e-09 3.4596e-09 6.3413e-08 5.1885e-10 3.3233e-09
9.9283e+02 3.0196e-01 1.9959e-01 2.4717e-10 1.6778e-08 8.5435e-08 2.2319e-09 8.8833e-10
9.9444e+02 3.0147e-01 1.9453e-01 7.5694e-10 1.8677e-08 1.1711e-07 2.9151e-09 3.4375e-10
9.9606e+02 3.0098e-01 1.8959e-01 9.2886e-10 1.1115e-09 1.3925e-07 1.0995e-09 2.4335e-09
9.9768e+02 3.0049e-01 1.8475e-01 2.0024e-10 1.4692e-08 1.5410e-07 1.5183e-10 2.6568e-09
9.9930e+02 3.0000e-01 1.8002e-01 8.2290e-10 5.1389e-08 1.8957e-07 2.0512e-09 6.5631e-10
1.0009e+03 2.9952e-01 1.7539e-01 2.5495e-09 4.5252e-08 2.4691e-07 3.3964e-09 6.8366e-10
1.0025e+03 2.9904e-01 1.7087e-01 2.7565e-09 1.4679e-08 2.9545e-07 1.6356e-09 2.7475e-09
1.0041e+03 2.9855e-01 1.6645e-01 2.5953e-09 4.6094e-08 3.2686e-07 3.0468e-12 2.6769e-09
1.0058e+03 2.9807e-01 1.6213e-01 5.4342e-09 1.1628e-07 3.5771e-07 1.6409e-09 6.3868e-10
1.0074e+03 2.9760e-01 1.5791e-01 9.0493e-09 1.1174e-07 3.8125e-07 3.6913e-09 6.9085e-10
1.0090e+03 2.9712e-01 1.5378e-01 8.5820e-09 5.1262e-08 3.8605e-07 2.4435e-09 2.5082e-09
1.0106e+03 2.9664e-01 1.4975e-01 7.4279e-09 8.1597e-08 4.1287e-07 1.5100e-10 2.1842e-09
1.0122e+03 2.9617e-01 1.4581e-01 1.3731e-08 2.0476e-07 5.0510e-07 1.0135e-09 3.7854e-10
1.0138e+03 2.9570e-01 1.4196e-01 2.5116e-08 2.4722e-07 6.1620e-07 3.6297e-09 1.0755e-09
1.0155e+03 2.9523e-01 1.3821e-01 3.1891e-08 1.9108e-07 6.8447e-07 3.4871e-09 3.3103e-09
1.0171e+03 2.9476e-01 1.3453e-01 3.9831e-08 2.7797e-07 7.9418e-07 9.1717e-10 3.0308e-09
1.0187e+03 2.9429e-01 1.3095e-01 7.1397e-08 6.1873e-07 1.0928e-06 5.4088e-10 2.1988e-09
1.0203e+03 2.9382e-01 1.2744e-01 1.3130e-07 9.3151e-07 1.4907e-06 3.4774e-09 6.4506e-09
1.0219e+03 2.9336e-01 1.2402e-01 1.8549e-07 8.9353e-07 1.6267e-06 5.6118e-09 1.3842e-08
1.0235e+03 2.9289e-01 1.2069e-01 1.9291e-07 5.8066e-07 1.2756e-06 4.1275e-09 1.5807e-08
1.0252e+03 2.9243e-01 1.1743e-01 1.5147e-07 3.1610e-07 6.7019e-07 1.2176e-09 1.0389e-08
1.0268e+03 2.9197e-01 1.1424e-01 9.5935e-08 2.1827e-07 2.4814e-07 6.1447e-11 5.0291e-09
1.0284e+03 2.9151e-01 1.1114e-01 5.5968e-08 1.5898e-07 1.5236e-07 6.2549e-10 4.3668e-09
1.0300e+03 2.9106e-01 1.0811e-01 3.4267e-08 7.2116e-08 1.6213e-07 1.0670e-09 4.6028e-09
1.0316e+03 2.9060e-01 1.0515e-01 2.2636e-08 2.4555e-08 8.3023e-08 7.8781e-10 2.7162e-09
1.0333e+03 2.9014e-01 1.0226e-01 1.7657e-08 2.6533e-08 5.5341e-10 3.9197e-10 2.0819e-09
1.0349e+03 2.8969e-01 9.9446e-02 1.5895e-08 3.7931e-08 9.6975e-08 1.9113e-10 4.7561e-09
1.0365e+03 2.8924e-01 9.6699e-02 1.1742e-08 1.3194e-07 3.7454e-07 1.9304e-10 6.3909e-09
1.0381e+03 2.8879e-01 9.4019e-02 7.6047e-09 3.7717e-07 6.6197e-07 6.2466e-10 3.9168e-09
1.0397e+03 2.8834e-01 9.1405e-02 1.2288e-08 5.9803e-07 8.3501e-07 1.3908e-09 1.2858e-09
1.0413e+03 2.8789e-01 8.8856e-02 2.4648e-08 6.2515e-07 9.8741e-07 1.6639e-09 2.2509e-09
1.0430e+03 2.8745e-01 8.6370e-02 3.7518e-08 8.3402e-07 1.4304e-06 9.2422e-10 3.8518e-09
1.0446e+03 2.8700e-01 8.3946e-02 6.6846e-08 1.9584e-06 2.4869e-06 7.4668e-11 2.9977e-09
1.0462e+03 2.8656e-01 8.1583e-02 1.5261e-07 4.0443e-06 4.1174e-06 7.2515e-10 3.6476e-09
